"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Press_Pass","Sw_Pass","Crs_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Ground_Height","Low_Height","High_Height","Left_Body","Right_Body","Head_Body","TI_Body","Other_Body","Cmp_Outcomes","Off_Outcomes","Out_Outcomes","Int_Outcomes","Blocks_Outcomes","Url","TI_Pass"
"101",2018,"Arsenal","Premier League","Konstantinos Mavropanos","GRE","DF,FW","19",1997,2.2,104,102,2,2,0,7,4,0,0,0,0,0,77,14,13,30,67,5,0,0,93,0,0,3,2,"https://fbref.com/en/players/00963611/Konstantinos-Mavropanos",NA
"102",2018,"Arsenal","Premier League","Per Mertesacker","GER","DF","32",1984,4.1,249,243,6,6,0,24,5,0,0,0,0,0,199,24,26,49,168,17,0,2,228,0,3,0,0,"https://fbref.com/en/players/5be28712/Per-Mertesacker",NA
"103",2018,"Arsenal","Premier League","Henrikh Mkhitaryan","ARM","FW,MF","28",1989,8.8,476,453,23,2,3,91,19,26,18,9,4,3,359,60,57,85,367,10,3,5,354,1,8,27,17,"https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan",NA
"104",2018,"Arsenal","Premier League","Nacho Monreal","ESP","DF","31",1986,24.9,1798,1696,102,38,1,170,32,22,0,0,0,0,1413,198,187,1386,230,85,64,2,1608,3,7,20,31,"https://fbref.com/en/players/d4cb83cc/Nacho-Monreal",NA
"105",2018,"Arsenal","Premier League","Shkodran Mustafi","GER","DF","25",1992,25.3,1738,1694,44,40,0,206,29,10,0,0,0,0,1317,162,259,65,1498,100,4,6,1500,6,35,31,17,"https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi",NA
"106",2018,"Arsenal","Premier League","Reiss Nelson","ENG","FW,MF","17",1999,1.6,83,82,1,1,0,16,1,1,0,0,0,0,70,8,5,7,73,1,0,1,76,1,1,2,0,"https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson",NA
"107",2018,"Arsenal","Premier League","Eddie Nketiah","ENG","FW,MF","18",1999,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,1,0,0,7,0,0,0,6,0,0,1,0,"https://fbref.com/en/players/a53649b7/Eddie-Nketiah",NA
"108",2018,"Arsenal","Premier League","David Ospina","COL","GK","28",1988,4.2,143,102,41,13,0,7,3,0,0,0,0,0,73,7,63,10,99,0,0,28,106,0,5,1,0,"https://fbref.com/en/players/82b1198a/David-Ospina",NA
"109",2018,"Arsenal","Premier League","Alex Oxlade-Chamberlain","ENG","DF","23",1993,2.7,155,135,20,4,1,20,13,13,0,0,0,0,89,38,28,14,119,2,16,1,123,1,4,5,4,"https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain",NA
"110",2018,"Arsenal","Premier League","Mesut Özil","GER","MF,FW","28",1988,24,1944,1807,137,36,7,274,59,42,79,44,22,3,1532,186,226,1731,172,15,15,11,1617,11,14,64,50,"https://fbref.com/en/players/16380240/Mesut-Ozil",NA
"111",2018,"Arsenal","Premier League","Aaron Ramsey","WAL","MF","26",1990,20.5,1252,1224,28,17,5,203,23,13,0,0,0,0,955,155,142,205,988,31,11,8,1051,7,14,49,24,"https://fbref.com/en/players/ef619b0b/Aaron-Ramsey",NA
"112",2018,"Arsenal","Premier League","Alexis Sánchez","CHI","FW,MF","28",1988,16.7,933,873,60,17,5,181,47,49,36,22,3,4,576,129,228,59,843,13,2,8,658,1,19,65,30,"https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez",NA
"113",2018,"Arsenal","Premier League","Theo Walcott","ENG","FW,MF","28",1989,0.8,20,19,1,0,0,2,0,2,0,0,0,0,17,2,1,0,19,0,1,0,13,0,0,0,3,"https://fbref.com/en/players/1ecb65be/Theo-Walcott",NA
"114",2018,"Arsenal","Premier League","Danny Welbeck","ENG","FW,MF","26",1990,13.3,387,380,7,0,1,89,2,4,0,0,0,0,311,51,25,27,321,17,3,3,312,0,0,22,12,"https://fbref.com/en/players/ce5143da/Danny-Welbeck",NA
"115",2018,"Arsenal","Premier League","Joe Willock","ENG","MF,FW","17",1999,0.9,33,33,0,0,0,7,1,0,0,0,0,0,29,2,2,2,30,1,0,0,29,0,0,2,0,"https://fbref.com/en/players/a3b03921/Joe-Willock",NA
"116",2018,"Arsenal","Premier League","Jack Wilshere","ENG","MF","25",1992,13.3,812,792,20,16,2,157,15,2,1,0,0,0,629,90,93,736,45,11,2,6,703,6,7,22,8,"https://fbref.com/en/players/9c318325/Jack-Wilshere",NA
"117",2018,"Arsenal","Premier League","Granit Xhaka","SUI","MF","24",1992,36.2,3187,3005,182,77,4,424,162,22,88,38,29,6,2294,402,491,2571,423,133,17,14,2727,11,44,92,35,"https://fbref.com/en/players/e61b8aee/Granit-Xhaka",NA
"118",2018,"Atalanta","Serie A","Musa Barrow","GAM","FW,MF","18",1998,4.9,126,117,9,0,0,28,7,4,0,0,0,0,84,20,22,27,86,6,3,2,97,0,2,4,4,"https://fbref.com/en/players/e5bf73f3/Musa-Barrow",NA
"119",2018,"Atalanta","Serie A","Alessandro Bastoni","ITA","DF","18",1999,1,84,72,12,3,0,4,4,0,0,0,0,0,57,7,20,55,12,8,9,0,72,0,1,1,3,"https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni",NA
"120",2018,"Atalanta","Serie A","Etrit Berisha","ALB","GK","28",1989,31,801,518,283,69,0,78,29,0,0,0,0,0,299,60,442,473,156,0,0,157,543,2,26,4,2,"https://fbref.com/en/players/ee833569/Etrit-Berisha",NA
"121",2018,"Atalanta","Serie A","Mattia Caldara","ITA","DF","23",1994,24,1011,955,56,52,0,135,51,1,0,0,0,0,673,146,192,123,787,64,4,7,870,1,20,11,9,"https://fbref.com/en/players/ac7e640b/Mattia-Caldara",NA
"122",2018,"Atalanta","Serie A","Timothy Castagne","BEL","DF,MF","21",1995,16.7,963,824,139,6,0,149,15,29,2,0,1,0,624,166,173,103,680,41,131,1,776,1,9,21,23,"https://fbref.com/en/players/197640fd/Timothy-Castagne",NA
"123",2018,"Atalanta","Serie A","Andreas Cornelius","DEN","FW","24",1993,10.4,304,286,18,0,0,116,9,12,0,0,0,0,167,72,65,179,43,35,0,7,213,1,5,4,16,"https://fbref.com/en/players/c693347d/Andreas-Cornelius",NA
"124",2018,"Atalanta","Serie A","Bryan Cristante","ITA","MF,FW","22",1995,31.4,1584,1560,24,15,2,361,31,26,0,0,0,0,1103,230,251,190,1257,54,8,9,1223,7,40,39,50,"https://fbref.com/en/players/16657b95/Bryan-Cristante",NA
"125",2018,"Atalanta","Serie A","Remo Freuler","SUI","MF","25",1992,33.4,2200,2110,90,53,0,293,37,23,15,1,7,5,1715,228,257,297,1781,75,22,8,1900,14,33,42,37,"https://fbref.com/en/players/98d2c2c4/Remo-Freuler",NA
"126",2018,"Atalanta","Serie A","Pierluigi Gollini","ITA","GK","22",1995,6.9,185,129,56,16,0,21,7,0,0,0,0,0,120,11,54,8,148,0,0,26,159,1,1,1,0,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini",NA
"127",2018,"Atalanta","Serie A","Papu Gómez","ARG","FW,MF","29",1988,30.6,1512,1314,198,44,4,285,72,126,124,29,29,5,878,205,429,250,1184,39,27,10,1108,5,33,28,48,"https://fbref.com/en/players/6e4df551/Papu-Gomez",NA
"128",2018,"Atalanta","Serie A","Robin Gosens","GER","DF,MF","23",1994,16.1,862,754,108,7,0,144,9,30,2,0,0,0,579,126,157,653,73,28,99,1,676,5,22,21,25,"https://fbref.com/en/players/2d970560/Robin-Gosens",NA
"129",2018,"Atalanta","Serie A","Nicolas Haas","SUI","MF","21",1996,1.9,91,90,1,1,0,16,3,2,0,0,0,0,67,10,14,14,74,3,0,0,77,1,3,0,1,"https://fbref.com/en/players/fa449bba/Nicolas-Haas",NA
"130",2018,"Atalanta","Serie A","Hans Hateboer","NED","DF,MF","23",1994,26.6,1401,1222,179,10,1,224,17,51,0,0,0,0,928,241,232,188,934,77,169,4,1111,2,28,43,53,"https://fbref.com/en/players/3b333ac3/Hans-Hateboer",NA
"131",2018,"Atalanta","Serie A","Josip Iličić","SVN","FW,MF","29",1988,22.2,1188,1047,141,37,4,231,69,54,78,28,28,9,767,196,225,962,186,12,17,5,911,7,25,15,55,"https://fbref.com/en/players/68252d6d/Josip-Ilicic",NA
"132",2018,"Atalanta","Serie A","Jasmin Kurtić","SVN","MF,FW","28",1989,7.4,322,314,8,2,0,80,7,9,0,0,0,0,212,64,46,43,236,12,4,2,248,1,2,9,13,"https://fbref.com/en/players/144607cc/Jasmin-Kurtic",NA
"133",2018,"Atalanta","Serie A","José Luis Palomino","ARG","DF","27",1990,22,1128,1063,65,28,0,167,17,8,0,0,0,0,799,138,191,850,145,59,37,8,949,2,21,23,15,"https://fbref.com/en/players/921f6058/Jose-Luis-Palomino",NA
"134",2018,"Atalanta","Serie A","Gianluca Mancini","ITA","DF","21",1996,7.6,341,326,15,6,0,61,18,4,0,0,0,0,220,42,79,44,254,27,9,1,278,0,6,2,5,"https://fbref.com/en/players/5aa53281/Gianluca-Mancini",NA
"135",2018,"Atalanta","Serie A","Andrea Masiello","ITA","DF","31",1986,30.1,1924,1817,107,37,1,235,125,3,2,0,0,0,1217,256,451,382,1338,96,68,9,1624,4,57,21,23,"https://fbref.com/en/players/e0314d87/Andrea-Masiello",NA
"136",2018,"Atalanta","Serie A","Riccardo Orsolini","ITA","FW,MF","20",1997,1.4,52,47,5,2,0,14,3,4,2,1,1,0,32,8,12,39,9,1,1,0,38,0,3,0,3,"https://fbref.com/en/players/e14ec482/Riccardo-Orsolini",NA
"137",2018,"Atalanta","Serie A","Andrea Petagna","ITA","FW","22",1995,18,524,483,41,2,4,120,30,32,0,0,0,0,324,91,109,298,170,29,7,6,385,1,15,9,30,"https://fbref.com/en/players/03f946ed/Andrea-Petagna",NA
"138",2018,"Atalanta","Serie A","Marten de Roon","NED","MF","26",1991,28.6,1685,1641,44,30,0,283,65,9,3,0,2,0,1254,201,230,210,1349,77,11,2,1426,5,30,28,25,"https://fbref.com/en/players/2a1beb34/Marten-de-Roon",NA
"139",2018,"Atalanta","Serie A","Francesco Rossi","ITA","GK","26",1991,0.1,3,2,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,3,0,0,0,0,"https://fbref.com/en/players/7b5f516f/Francesco-Rossi",NA
"140",2018,"Atalanta","Serie A","Leonardo Spinazzola","ITA","DF","24",1993,16.7,972,853,119,10,3,128,32,47,0,0,0,0,570,186,216,216,614,22,109,8,746,1,24,11,40,"https://fbref.com/en/players/3626daea/Leonardo-Spinazzola",NA
"141",2018,"Atalanta","Serie A","Rafael Tolói","ITA","DF","26",1990,27.2,1672,1537,135,42,2,223,71,13,0,0,0,0,1018,252,402,164,1324,64,93,4,1352,7,35,36,30,"https://fbref.com/en/players/c56dc39e/Rafael-Toloi",NA
"142",2018,"Atalanta","Serie A","Luca Vido","ITA","FW,MF","20",1997,0.8,31,30,1,0,0,8,3,2,0,0,0,0,22,3,6,5,26,0,0,0,28,0,0,2,0,"https://fbref.com/en/players/eb0d77a4/Luca-Vido",NA
"143",2018,"Athletic Club","La Liga","Aritz Aduriz","ESP","FW","36",1981,23.9,506,486,20,1,0,151,7,16,1,0,0,0,294,122,90,49,312,61,4,15,332,2,12,12,24,"https://fbref.com/en/players/293211e1/Aritz-Aduriz",NA
"144",2018,"Athletic Club","La Liga","Ager Aketxe","ESP","MF","23",1993,0.4,41,36,5,2,0,1,1,3,3,2,1,0,31,2,8,28,12,1,0,0,31,0,1,2,1,"https://fbref.com/en/players/c5eaff5c/Ager-Aketxe",NA
"145",2018,"Athletic Club","La Liga","Yeray Álvarez","ESP","DF","22",1995,7.5,437,418,19,12,0,84,10,1,0,0,0,0,318,47,72,36,350,34,7,0,359,2,12,6,7,"https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez",NA
"146",2018,"Athletic Club","La Liga","Kepa Arrizabalaga","ESP","GK","22",1994,30,932,698,234,80,0,102,26,0,0,0,0,0,290,27,615,90,732,0,0,83,607,6,12,5,3,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga",NA
"147",2018,"Athletic Club","La Liga","Mikel Balenziaga","ESP","DF","29",1988,17.2,795,646,149,3,0,91,10,38,0,0,0,0,421,163,211,478,101,51,146,4,594,0,22,27,27,"https://fbref.com/en/players/1fe67e86/Mikel-Balenziaga",NA
"148",2018,"Athletic Club","La Liga","Eneko Bóveda","ESP","DF","28",1988,5.8,288,224,64,6,0,38,7,14,0,0,0,0,138,63,87,38,160,23,58,1,200,0,13,3,8,"https://fbref.com/en/players/1771f2c1/Eneko-Boveda",NA
"149",2018,"Athletic Club","La Liga","Iñigo Córdoba","ESP","FW,MF","20",1997,16.2,547,535,12,3,1,141,16,53,1,1,0,0,381,71,95,372,132,22,7,0,361,3,13,24,36,"https://fbref.com/en/players/49ea92be/Inigo-Cordoba",NA
"150",2018,"Athletic Club","La Liga","Beñat Etxebarria","ESP","MF","30",1987,12.4,790,677,113,53,0,147,42,23,49,7,7,1,536,79,175,51,703,28,3,3,620,8,17,14,13,"https://fbref.com/en/players/b037bd4f/Benat-Etxebarria",NA
"151",2018,"Athletic Club","La Liga","Xabier Etxeita","ESP","DF","29",1987,4.2,159,159,0,0,0,17,5,1,0,0,0,0,111,14,34,40,100,17,0,0,137,0,0,1,2,"https://fbref.com/en/players/4a895384/Xabier-Etxeita",NA
"152",2018,"Athletic Club","La Liga","Raúl García","ESP","MF,FW","31",1986,29.2,902,890,12,4,5,234,13,33,1,0,0,0,433,193,276,166,499,136,0,3,502,13,29,38,60,"https://fbref.com/en/players/b418dbd4/Raul-Garcia",NA
"153",2018,"Athletic Club","La Liga","Iago Herrerín","ESP","GK","29",1988,8,242,187,55,18,0,29,12,0,0,0,0,0,55,9,178,12,199,0,0,23,147,0,14,1,0,"https://fbref.com/en/players/9109185e/Iago-Herrerin",NA
"154",2018,"Athletic Club","La Liga","Ander Iturraspe","ESP","MF","28",1989,21.2,1225,1109,116,77,1,241,71,24,36,5,6,1,795,121,309,198,882,109,2,4,978,7,32,23,12,"https://fbref.com/en/players/6dce77a5/Ander-Iturraspe",NA
"155",2018,"Athletic Club","La Liga","Aymeric Laporte","ESP","DF","23",1994,19,1008,959,49,44,0,112,55,9,0,0,0,0,689,68,251,710,185,67,5,2,842,4,17,18,11,"https://fbref.com/en/players/119b9a8e/Aymeric-Laporte",NA
"156",2018,"Athletic Club","La Liga","Iñigo Lekue","ESP","DF,FW","24",1993,23.5,1186,1007,179,11,0,180,24,59,0,0,0,0,719,198,269,156,787,53,168,2,894,8,27,26,48,"https://fbref.com/en/players/59b7d823/Inigo-Lekue",NA
"157",2018,"Athletic Club","La Liga","Andoni López","ESP","DF","21",1996,1,43,35,8,0,0,11,1,0,0,0,0,0,23,15,5,26,3,4,8,0,33,0,0,0,2,"https://fbref.com/en/players/fc8cb238/Andoni-Lopez",NA
"158",2018,"Athletic Club","La Liga","Óscar de Marcos","ESP","DF,MF","28",1989,18.4,867,766,101,2,0,152,14,54,2,0,0,0,525,165,177,57,655,50,97,1,641,4,24,21,41,"https://fbref.com/en/players/9f323c71/Oscar-de-Marcos",NA
"159",2018,"Athletic Club","La Liga","Iñigo Martínez","ESP","DF","26",1991,16,793,750,43,28,0,149,38,8,0,0,0,0,473,78,242,574,114,70,15,1,599,13,25,6,19,"https://fbref.com/en/players/3fc45c73/Inigo-Martinez",NA
"160",2018,"Athletic Club","La Liga","Sabin Merino","ESP","FW,MF","25",1992,4.2,95,95,0,0,0,29,0,5,0,0,0,0,55,20,20,6,69,14,0,2,65,0,0,2,5,"https://fbref.com/en/players/1d5f96d9/Sabin-Merino",NA
"161",2018,"Athletic Club","La Liga","Iker Muniain","ESP","MF,FW","24",1992,8.7,437,414,23,10,1,55,15,9,5,2,2,0,375,27,35,14,406,13,1,2,365,4,5,18,10,"https://fbref.com/en/players/c05dfb74/Iker-Muniain",NA
"162",2018,"Athletic Club","La Liga","Unai Núñez","ESP","DF","20",1997,32.7,1489,1453,36,26,0,233,78,2,0,0,0,0,1026,142,321,148,1149,121,10,4,1211,3,41,30,17,"https://fbref.com/en/players/be170419/Unai-Nunez",NA
"163",2018,"Athletic Club","La Liga","Mikel Rico","ESP","MF","32",1984,13,561,544,17,4,0,120,14,6,1,0,1,0,407,63,91,57,460,31,1,9,452,6,11,14,17,"https://fbref.com/en/players/def69cd0/Mikel-Rico",NA
"164",2018,"Athletic Club","La Liga","Enric Saborit","ESP","DF","25",1992,15.9,692,577,115,6,0,136,14,30,0,0,0,0,377,136,179,453,58,58,109,1,512,3,25,18,26,"https://fbref.com/en/players/eb5bc3eb/Enric-Saborit",NA
"165",2018,"Athletic Club","La Liga","Mikel San José","ESP","MF","28",1989,23.9,1042,1010,32,24,1,193,25,11,3,0,0,0,722,115,205,125,787,81,0,4,817,3,21,24,26,"https://fbref.com/en/players/003a5c72/Mikel-San-Jose",NA
"166",2018,"Athletic Club","La Liga","Markel Susaeta","ESP","FW,MF","29",1987,25.2,1006,876,130,44,0,177,59,71,78,17,16,0,672,92,242,121,827,38,7,1,738,3,14,25,35,"https://fbref.com/en/players/6fd1ba62/Markel-Susaeta",NA
"167",2018,"Athletic Club","La Liga","Mikel Vesga","ESP","MF","24",1993,9,412,391,21,6,1,75,17,6,7,2,2,1,287,52,73,281,78,23,3,9,331,0,7,10,8,"https://fbref.com/en/players/b0fce72c/Mikel-Vesga",NA
"168",2018,"Athletic Club","La Liga","Iñaki Williams","ESP","FW,MF","23",1994,31.7,760,733,27,2,1,179,14,65,0,0,0,0,532,108,120,46,622,48,12,8,561,3,15,25,47,"https://fbref.com/en/players/6a99e0b1/Inaki-Williams",NA
"169",2018,"Atlético Madrid","La Liga","Yannick Carrasco","BEL","MF,FW","23",1993,10,346,321,25,8,0,75,5,21,6,0,1,0,266,42,38,43,276,14,10,3,255,4,6,10,16,"https://fbref.com/en/players/de39485a/Yannick-Carrasco",NA
"170",2018,"Atlético Madrid","La Liga","Ángel Correa","ARG","FW,MF","22",1995,25,892,886,6,0,3,201,12,40,3,0,0,0,697,98,97,163,688,28,0,7,644,9,13,34,45,"https://fbref.com/en/players/01eb744d/Angel-Correa",NA
"171",2018,"Atlético Madrid","La Liga","Diego Costa","ESP","FW","28",1988,11.6,328,323,5,0,1,86,4,5,0,0,0,0,241,51,36,34,237,34,0,14,248,1,8,12,20,"https://fbref.com/en/players/a190d597/Diego-Costa",NA
"172",2018,"Atlético Madrid","La Liga","Augusto Fernández","ARG","MF,FW","31",1986,1.2,74,72,2,1,0,7,2,0,0,0,0,0,55,3,16,11,57,3,0,1,62,1,0,2,1,"https://fbref.com/en/players/78c40e94/Augusto-Fernandez",NA
"173",2018,"Atlético Madrid","La Liga","Gabi","ESP","MF","34",1983,26.1,1770,1646,124,93,2,257,59,15,27,1,6,0,1285,125,360,76,1592,71,4,12,1468,9,19,38,28,"https://fbref.com/en/players/65d750b5/Gabi",NA
"174",2018,"Atlético Madrid","La Liga","Nicolás Gaitán","ARG","MF,FW","29",1988,2.4,107,98,9,2,0,20,4,5,5,1,2,0,67,15,25,81,11,9,2,1,76,1,1,2,5,"https://fbref.com/en/players/7ebfac0f/Nicolas-Gaitan",NA
"175",2018,"Atlético Madrid","La Liga","Kévin Gameiro","FRA","FW","30",1987,12.5,227,222,5,0,0,43,1,6,0,0,0,0,179,24,24,27,177,14,1,2,177,0,0,7,7,"https://fbref.com/en/players/42276181/Kevin-Gameiro",NA
"176",2018,"Atlético Madrid","La Liga","Diego Godín","URU","DF","31",1986,28.4,1236,1177,59,54,1,144,18,3,0,0,0,0,860,128,248,220,897,76,4,11,1042,2,28,15,10,"https://fbref.com/en/players/fc4f85b1/Diego-Godin",NA
"177",2018,"Atlético Madrid","La Liga","Antoine Griezmann","FRA","FW","26",1991,28,1070,1012,58,18,5,213,32,26,20,2,5,0,784,119,167,828,170,50,2,11,816,7,15,34,41,"https://fbref.com/en/players/df69b544/Antoine-Griezmann",NA
"178",2018,"Atlético Madrid","La Liga","Lucas Hernández","FRA","DF","21",1996,23.5,1099,973,126,11,0,151,15,15,0,0,0,0,742,127,230,828,74,50,115,10,867,4,26,21,28,"https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez",NA
"179",2018,"Atlético Madrid","La Liga","Carlos Isaac","ESP","DF","19",1998,0.7,43,36,7,1,0,2,0,1,0,0,0,0,30,6,7,0,34,1,6,0,35,0,1,1,2,"https://fbref.com/en/players/3e5a168c/Carlos-Isaac",NA
"180",2018,"Atlético Madrid","La Liga","Juanfran","ESP","DF","32",1985,14.5,653,537,116,5,2,66,3,33,0,0,0,0,430,118,105,37,479,17,111,5,524,2,14,16,25,"https://fbref.com/en/players/cfd8d664/Juanfran",NA
"181",2018,"Atlético Madrid","La Liga","Koke","ESP","MF,FW","25",1992,30.6,2080,1912,168,71,4,356,82,49,87,6,5,0,1506,173,401,179,1827,52,5,8,1665,19,23,41,49,"https://fbref.com/en/players/55126f3b/Koke",NA
"182",2018,"Atlético Madrid","La Liga","Filipe Luís","BRA","DF","31",1985,18.4,1144,986,158,15,1,202,15,32,1,0,0,0,746,190,208,890,55,45,142,3,918,6,15,27,36,"https://fbref.com/en/players/e4ed2628/Filipe-Luis",NA
"183",2018,"Atlético Madrid","La Liga","José María Giménez","URU","DF","22",1995,18.8,770,714,56,28,0,113,19,1,0,0,0,0,473,64,233,107,549,59,22,4,587,1,19,17,9,"https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez",NA
"184",2018,"Atlético Madrid","La Liga","Toni Moya","ESP","DF","19",1998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"https://fbref.com/en/players/9e098912/Toni-Moya",NA
"185",2018,"Atlético Madrid","La Liga","Saúl Ñíguez","ESP","MF","22",1994,35.1,1776,1743,33,6,1,311,22,20,0,0,0,0,1256,233,287,1240,303,142,24,7,1443,10,27,34,35,"https://fbref.com/en/players/c14bc029/Saul-Niguez",NA
"186",2018,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","24",1993,37,749,475,274,64,0,50,11,0,0,0,0,0,229,16,504,39,555,0,0,80,406,4,21,8,1,"https://fbref.com/en/players/ee8508c0/Jan-Oblak",NA
"187",2018,"Atlético Madrid","La Liga","Thomas Partey","GHA","MF,DF","24",1993,26.4,1450,1405,45,11,1,292,41,13,5,0,0,1,1093,160,197,80,1241,65,26,11,1196,7,20,35,28,"https://fbref.com/en/players/529f49ab/Thomas-Partey",NA
"188",2018,"Atlético Madrid","La Liga","Arona Sané","SEN","MF","22",1995,0.7,14,14,0,0,0,4,0,0,0,0,0,0,10,0,4,0,12,0,0,0,9,0,2,1,0,"https://fbref.com/en/players/22df75d8/Arona-Sane",NA
"189",2018,"Atlético Madrid","La Liga","Stefan Savić","MNE","DF","26",1991,25.5,1017,994,23,22,0,121,27,2,0,0,0,0,672,104,241,90,822,67,1,7,819,2,23,10,16,"https://fbref.com/en/players/f6ac68c1/Stefan-Savic",NA
"190",2018,"Atlético Madrid","La Liga","Fernando Torres","ESP","FW","33",1984,10.9,239,233,6,0,1,62,5,5,0,0,0,0,133,45,61,15,160,44,1,2,152,3,5,11,9,"https://fbref.com/en/players/bdf7b97d/Fernando-Torres",NA
"191",2018,"Atlético Madrid","La Liga","Luciano Vietto","ARG","FW","23",1993,3,83,80,3,0,0,23,1,1,0,0,0,0,63,13,7,14,63,4,0,2,69,0,1,3,3,"https://fbref.com/en/players/2513a588/Luciano-Vietto",NA
"192",2018,"Atlético Madrid","La Liga","Vitolo","ESP","MF,FW","27",1989,6.9,296,285,11,1,1,61,3,6,0,0,0,0,241,21,34,31,233,18,9,1,230,3,5,11,14,"https://fbref.com/en/players/db750822/Vitolo",NA
"193",2018,"Atlético Madrid","La Liga","Šime Vrsaljko","CRO","DF,MF","25",1992,18.8,895,735,160,4,0,179,18,53,3,0,0,0,452,160,283,47,596,69,153,3,614,4,25,22,43,"https://fbref.com/en/players/46a8347f/Sime-Vrsaljko",NA
"194",2018,"Atlético Madrid","La Liga","Axel Werner","ARG","GK","21",1996,1,13,9,4,0,0,1,0,0,0,0,0,0,2,0,11,0,8,0,0,1,4,0,0,1,0,"https://fbref.com/en/players/c0b1a6da/Axel-Werner",NA
"195",2018,"Augsburg","Bundesliga","Simon Asta","GER","MF","16",2001,0.1,7,6,1,0,0,2,0,0,0,0,0,0,5,1,1,1,5,0,1,0,5,0,0,0,1,"https://fbref.com/en/players/dfc85b89/Simon-Asta",NA
"196",2018,"Augsburg","Bundesliga","Daniel Baier","GER","MF","33",1984,28.2,1607,1513,94,71,4,234,44,18,1,1,0,0,801,313,493,111,1313,133,21,10,1196,12,39,23,32,"https://fbref.com/en/players/f261abcb/Daniel-Baier",NA
"197",2018,"Augsburg","Bundesliga","Caiuby","BRA","FW,MF","29",1988,31.7,1046,1021,25,3,1,337,30,52,0,0,0,0,499,269,278,508,301,101,19,15,700,3,27,17,65,"https://fbref.com/en/players/c6637acf/Caiuby",NA
"198",2018,"Augsburg","Bundesliga","Sergio Córdova","VEN","FW,MF","19",1997,6.5,150,144,6,0,0,44,3,4,0,0,0,0,92,39,19,17,107,12,2,4,111,1,4,2,5,"https://fbref.com/en/players/229cd98a/Sergio-Cordova",NA
"199",2018,"Augsburg","Bundesliga","Kevin Danso","AUT","DF","18",1998,12.3,523,459,64,20,0,90,26,8,0,0,0,0,287,53,183,19,407,39,44,1,364,1,11,8,12,"https://fbref.com/en/players/6e33125f/Kevin-Danso",NA
"200",2018,"Augsburg","Bundesliga","Ji Dong-won","KOR","FW,MF","26",1991,0.2,4,4,0,0,0,2,0,0,0,0,0,0,0,1,3,0,4,0,0,0,2,0,0,0,1,"https://fbref.com/en/players/7d841904/Ji-Dong-won",NA
"201",2018,"Augsburg","Bundesliga","Alfreð Finnbogason","ISL","FW","28",1989,20.2,432,385,47,1,0,87,6,12,2,0,0,0,269,102,61,72,288,48,6,11,310,3,6,12,19,"https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason",NA
"202",2018,"Augsburg","Bundesliga","Raphael Framberger","GER","DF","21",1995,7.7,370,274,96,2,1,61,7,24,0,0,0,0,159,118,93,22,239,9,94,0,259,0,9,14,17,"https://fbref.com/en/players/626fab5f/Raphael-Framberger",NA
"203",2018,"Augsburg","Bundesliga","Jeffrey Gouweleeuw","NED","DF","26",1991,26.5,1169,1123,46,43,0,156,41,7,0,0,0,0,668,147,354,132,923,87,3,3,906,5,33,9,16,"https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw",NA
"204",2018,"Augsburg","Bundesliga","Michael Gregoritsch","AUT","MF,FW","23",1994,28.1,798,758,40,7,1,203,23,12,2,1,0,0,417,190,191,471,159,87,8,13,547,6,22,19,36,"https://fbref.com/en/players/8e235926/Michael-Gregoritsch",NA
"205",2018,"Augsburg","Bundesliga","Marcel Heller","GER","FW,MF","31",1986,14.4,347,342,5,1,0,86,13,53,0,0,0,0,171,74,102,38,271,30,3,1,190,0,15,8,46,"https://fbref.com/en/players/11dbba47/Marcel-Heller",NA
"206",2018,"Augsburg","Bundesliga","Martin Hinteregger","AUT","DF","24",1992,29.5,1332,1269,63,52,3,201,53,4,0,0,0,0,806,176,350,998,205,79,11,4,1027,8,40,16,24,"https://fbref.com/en/players/080440a4/Martin-Hinteregger",NA
"207",2018,"Augsburg","Bundesliga","Marwin Hitz","SUI","GK","29",1987,32,1106,772,334,88,0,93,25,0,0,0,0,0,474,60,572,121,780,1,0,138,780,3,25,2,3,"https://fbref.com/en/players/2e7ff968/Marwin-Hitz",NA
