"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xA","A_minus_xA","KP","Final_Third","PPA","CrsPA","Prog","Url","xAG","A_minus_xAG"
"731",2021,"Real Madrid","La Liga","team",30,38,20825,24055,86.6,399432,116529,9030,9780,92.3,8317,9124,91.2,3132,4316,72.6,53,46,7,437,1573,440,95,1521,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats",NA,NA
"732",2021,"Real Madrid","La Liga","opponent",30,38,13315,16596,80.2,262302,92218,5570,6269,88.8,5491,6309,87,2012,3373,59.7,17,23.8,-6.8,258,975,260,85,967,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats",NA,NA
"733",2021,"Real Sociedad","La Liga","team",30,38,14976,18740,79.9,292109,93375,5949,6823,87.2,6608,7639,86.5,2152,3537,60.8,39,39.2,-0.2,299,1072,357,60,1271,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats",NA,NA
"734",2021,"Real Sociedad","La Liga","opponent",30,38,11991,15717,76.3,244867,84994,4818,5610,85.9,4792,5677,84.4,2096,3768,55.6,24,24.4,-0.4,234,801,226,68,828,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats",NA,NA
"735",2021,"Reims","Ligue 1","team",29,38,13704,17171,79.8,285192,90059,4818,5534,87.1,6293,7189,87.5,2390,3931,60.8,23,20.9,2.1,270,865,205,57,1048,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats",NA,NA
"736",2021,"Reims","Ligue 1","opponent",29,38,17586,21127,83.2,343743,107439,6952,7757,89.6,7861,8822,89.1,2504,3896,64.3,34,40.3,-6.3,360,1246,306,80,1452,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats",NA,NA
"737",2021,"Rennes","Ligue 1","team",32,38,20158,23827,84.6,387811,119220,8259,9195,89.8,8740,9714,90,2845,4166,68.3,39,37.5,1.5,376,1496,322,87,1567,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats",NA,NA
"738",2021,"Rennes","Ligue 1","opponent",32,38,12930,16480,78.5,257200,85606,5120,5810,88.1,5515,6456,85.4,2013,3533,57,30,26.2,3.8,258,861,213,76,923,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats",NA,NA
"739",2021,"Roma","Serie A","team",31,38,17066,20471,83.4,340976,102007,6286,7128,88.2,8044,8912,90.3,2533,3819,66.3,51,49.2,1.8,394,1253,340,69,1385,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats",NA,NA
"740",2021,"Roma","Serie A","opponent",31,38,15387,18722,82.2,297934,94201,6089,6797,89.6,6895,7796,88.4,2126,3485,61,36,34,2,281,868,275,70,1075,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats",NA,NA
"741",2021,"Saint-Étienne","Ligue 1","team",40,38,13803,17582,78.5,271870,93542,5690,6516,87.3,5620,6589,85.3,2198,3766,58.4,28,30.8,-2.8,331,868,250,87,1015,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats",NA,NA
"742",2021,"Saint-Étienne","Ligue 1","opponent",40,38,14978,18854,79.4,296499,98708,5940,6810,87.2,6483,7562,85.7,2295,3830,59.9,34,30.5,3.5,283,1077,250,69,1251,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats",NA,NA
"743",2021,"Sampdoria","Serie A","team",27,38,13561,17627,76.9,268170,92801,5328,6181,86.2,5743,6828,84.1,2169,3809,56.9,37,30,7,298,948,267,69,1196,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats",NA,NA
"744",2021,"Sampdoria","Serie A","opponent",27,38,17453,21292,82,336062,107590,7049,7874,89.5,7662,8742,87.6,2436,3884,62.7,35,35.7,-0.7,368,1208,378,110,1414,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats",NA,NA
"745",2021,"Sassuolo","Serie A","team",28,38,20547,23671,86.8,366716,108617,9298,10081,92.2,8624,9489,90.9,2204,3264,67.5,36,35.5,0.5,378,1437,387,57,1428,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats",NA,NA
"746",2021,"Sassuolo","Serie A","opponent",28,38,12238,15482,79,242788,87283,4852,5532,87.7,5260,6137,85.7,1870,3188,58.7,46,38.8,7.2,395,858,317,94,1013,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats",NA,NA
"747",2021,"Schalke 04","Bundesliga","team",42,34,11269,14667,76.8,228703,78197,4114,4876,84.4,5087,5947,85.5,1862,3223,57.8,20,18.3,1.7,217,655,185,30,890,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats",NA,NA
"748",2021,"Schalke 04","Bundesliga","opponent",42,34,14893,18394,81,298746,96622,5569,6372,87.4,6647,7609,87.4,2427,3724,65.2,65,48.9,16.1,427,1129,353,96,1342,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats",NA,NA
"749",2021,"Sevilla","La Liga","team",26,38,19429,22824,85.1,390199,112525,7475,8177,91.4,8653,9562,90.5,3020,4429,68.2,36,34.8,1.2,372,1320,358,121,1299,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats",NA,NA
"750",2021,"Sevilla","La Liga","opponent",26,38,11364,14776,76.9,229591,84811,4651,5366,86.7,4612,5460,84.5,1884,3346,56.3,20,20.5,-0.5,239,830,212,56,908,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats",NA,NA
"751",2021,"Sheffield Utd","Premier League","team",27,38,12057,15847,76.1,236409,83837,5271,6017,87.6,4718,5655,83.4,1830,3545,51.6,13,22.6,-9.6,245,959,268,64,988,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats",NA,NA
"752",2021,"Sheffield Utd","Premier League","opponent",27,38,18659,22378,83.4,374858,111957,7092,7869,90.1,8235,9218,89.3,3015,4527,66.6,45,43.4,1.6,407,1235,364,68,1344,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats",NA,NA
"753",2021,"Southampton","Premier League","team",29,38,14758,18760,78.7,268855,88714,6542,7441,87.9,6331,7330,86.4,1593,3207,49.7,33,27.4,5.6,288,889,274,41,1087,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats",NA,NA
"754",2021,"Southampton","Premier League","opponent",29,38,13593,17631,77.1,270878,91806,5319,6321,84.1,5944,6982,85.1,2093,3606,58,44,36.3,7.7,314,1051,309,77,1222,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats",NA,NA
"755",2021,"Spezia","Serie A","team",35,38,15637,19428,80.5,336885,99279,5347,6110,87.5,6731,7700,87.4,3309,4977,66.5,37,28.9,8.1,278,1054,270,67,1161,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats",NA,NA
"756",2021,"Spezia","Serie A","opponent",35,38,14352,18067,79.4,287722,96020,5331,6145,86.8,6589,7515,87.7,2183,3742,58.3,50,48.9,1.1,315,898,283,79,1169,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats",NA,NA
"757",2021,"Strasbourg","Ligue 1","team",26,38,13300,17085,77.8,291033,102116,4595,5378,85.4,5725,6647,86.1,2762,4421,62.5,26,30,-4,263,1001,259,101,1087,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats",NA,NA
"758",2021,"Strasbourg","Ligue 1","opponent",26,38,16776,20389,82.3,323642,106990,6790,7688,88.3,7333,8323,88.1,2362,3707,63.7,38,31.2,6.8,293,1239,257,68,1349,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats",NA,NA
"759",2021,"Stuttgart","Bundesliga","team",29,34,14259,17721,80.5,272823,97293,5717,6527,87.6,6378,7320,87.1,1879,3145,59.7,42,38.1,3.9,342,985,301,73,1272,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats",NA,NA
"760",2021,"Stuttgart","Bundesliga","opponent",29,34,13059,16706,78.2,262452,93825,4839,5617,86.1,5908,6848,86.3,2054,3557,57.7,38,35.4,2.6,329,941,341,90,1173,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats",NA,NA
"761",2021,"Torino","Serie A","team",29,38,13471,17077,78.9,267834,87881,5485,6190,88.6,5616,6561,85.6,2140,3711,57.7,28,32.5,-4.5,299,916,251,96,965,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats",NA,NA
"762",2021,"Torino","Serie A","opponent",29,38,15775,19298,81.7,316167,99116,6017,6799,88.5,6934,7904,87.7,2561,3916,65.4,48,37.3,10.7,348,1144,350,92,1344,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats",NA,NA
"763",2021,"Tottenham","Premier League","team",24,38,16142,19871,81.2,308661,97611,6803,7664,88.8,6812,7803,87.3,2224,3688,60.3,50,35.5,14.5,307,1081,279,60,1181,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats",NA,NA
"764",2021,"Tottenham","Premier League","opponent",24,38,15040,18726,80.3,293329,94898,6160,6958,88.5,6405,7347,87.2,2197,3713,59.2,24,33,-9,375,1158,375,94,1290,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats",NA,NA
"765",2021,"Udinese","Serie A","team",33,38,14149,17469,81,273288,90594,5689,6447,88.2,6144,7040,87.3,2019,3281,61.5,30,27.4,2.6,288,928,303,77,1161,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats",NA,NA
"766",2021,"Udinese","Serie A","opponent",33,38,17015,20415,83.3,341694,100661,6352,7162,88.7,7563,8497,89,2818,4034,69.9,35,31.4,3.6,317,1344,336,84,1448,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats",NA,NA
"767",2021,"Union Berlin","Bundesliga","team",27,34,12041,15867,75.9,249391,87774,4451,5250,84.8,5188,6230,83.3,2183,3736,58.4,39,31.1,7.9,283,801,205,85,995,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats",NA,NA
"768",2021,"Union Berlin","Bundesliga","opponent",27,34,15753,19434,81.1,321582,101123,5659,6495,87.1,7219,8267,87.3,2652,4057,65.4,31,28.9,2.1,270,1039,238,58,1286,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats",NA,NA
"769",2021,"Valencia","La Liga","team",30,38,12953,16456,78.7,272791,93374,4709,5439,86.6,5729,6625,86.5,2309,3814,60.5,35,27.2,7.8,266,962,252,72,1066,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats",NA,NA
"770",2021,"Valencia","La Liga","opponent",30,38,15152,18846,80.4,294677,94012,6501,7263,89.5,6031,6957,86.7,2327,3938,59.1,29,32.5,-3.5,375,1265,359,83,1260,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats",NA,NA
"771",2021,"Valladolid","La Liga","team",32,38,11338,15333,73.9,230046,81720,4611,5403,85.3,4573,5515,82.9,1922,3743,51.3,21,22.1,-1.1,253,851,211,77,892,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats",NA,NA
"772",2021,"Valladolid","La Liga","opponent",32,38,14769,18653,79.2,298388,104410,5924,6789,87.3,6129,7171,85.5,2454,3994,61.4,44,35.7,8.3,339,1125,337,97,1289,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats",NA,NA
"773",2021,"Villarreal","La Liga","team",29,38,17601,20981,83.9,349216,110193,6871,7685,89.4,7793,8696,89.6,2692,3910,68.8,33,40.5,-7.5,313,1226,378,90,1372,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats",NA,NA
"774",2021,"Villarreal","La Liga","opponent",29,38,13840,17419,79.5,274017,89865,5646,6386,88.4,5779,6701,86.2,2146,3642,58.9,25,25.4,-0.4,282,999,281,103,1001,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats",NA,NA
"775",2021,"Werder Bremen","Bundesliga","team",27,34,11769,15388,76.5,237260,86011,4561,5418,84.2,5158,6147,83.9,1894,3281,57.7,25,21.5,3.5,246,805,204,77,976,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats",NA,NA
"776",2021,"Werder Bremen","Bundesliga","opponent",27,34,16084,19787,81.3,323493,101104,6106,7013,87.1,7053,8088,87.2,2685,4003,67.1,41,35.2,5.8,337,1208,321,100,1331,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats",NA,NA
"777",2021,"West Brom","Premier League","team",30,38,9741,13642,71.4,196109,76856,4030,4760,84.7,3854,4856,79.4,1633,3450,47.3,20,21.2,-1.2,230,792,204,73,873,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats",NA,NA
"778",2021,"West Brom","Premier League","opponent",30,38,18588,22562,82.4,349253,108693,7839,8783,89.3,7988,9024,88.5,2431,3954,61.5,52,44.1,7.9,444,1431,401,79,1548,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats",NA,NA
"779",2021,"West Ham","Premier League","team",24,38,12533,16360,76.6,248445,89919,5241,6072,86.3,5056,6056,83.5,2006,3589,55.9,46,36.8,9.2,331,944,264,103,967,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats",NA,NA
"780",2021,"West Ham","Premier League","opponent",24,38,18035,21809,82.7,341947,105061,7368,8158,90.3,8033,9045,88.8,2296,3833,59.9,34,35.3,-1.3,349,1357,380,90,1457,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats",NA,NA
"781",2021,"Wolfsburg","Bundesliga","team",26,34,13255,17140,77.3,284266,93118,4331,5249,82.5,6167,7271,84.8,2553,3980,64.1,48,37.6,10.4,345,993,297,78,1286,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats",NA,NA
"782",2021,"Wolfsburg","Bundesliga","opponent",26,34,12448,16412,75.8,253656,92548,4657,5572,83.6,5498,6588,83.5,2074,3518,59,27,29.5,-2.5,255,848,261,68,1103,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats",NA,NA
"783",2021,"Wolves","Premier League","team",27,38,15234,18662,81.6,304634,93806,5944,6639,89.5,6524,7431,87.8,2502,3877,64.5,21,26.5,-5.5,346,1031,216,80,1033,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats",NA,NA
"784",2021,"Wolves","Premier League","opponent",27,38,16034,19485,82.3,310584,99714,6682,7483,89.3,6801,7698,88.3,2291,3639,63,34,30.2,3.8,321,1176,328,82,1302,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats",NA,NA
"785",2022,"Alavés","La Liga","team",33,38,9840,14117,69.7,216669,89729,3706,4627,80.1,4004,5111,78.3,1981,3828,51.8,20,22.7,-2.7,247,804,202,80,839,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats",NA,NA
"786",2022,"Alavés","La Liga","opponent",33,38,15557,19866,78.3,307656,106252,6438,7349,87.6,6333,7486,84.6,2457,4240,57.9,48,41.4,6.6,371,1112,348,82,1353,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats",NA,NA
"787",2022,"Angers","Ligue 1","team",30,38,15582,18821,82.8,308653,100282,5769,6480,89,7153,8011,89.3,2333,3615,64.5,25,26.6,-1.6,276,928,204,63,1096,"https://fbref.com/en/squads/69236f98/Angers-Stats",NA,NA
"788",2022,"Angers","Ligue 1","opponent",30,38,16537,20074,82.4,325571,101500,6733,7541,89.3,6958,7923,87.8,2541,3878,65.5,36,36.1,-0.1,321,1197,282,87,1204,"https://fbref.com/en/squads/69236f98/Angers-Stats",NA,NA
"789",2022,"Arminia","Bundesliga","team",26,34,9575,13426,71.3,207289,85804,3363,4150,81,4201,5258,79.9,1824,3396,53.7,18,18.7,-0.7,245,755,202,56,837,"https://fbref.com/en/squads/247c4b67/Arminia-Stats",NA,NA
"790",2022,"Arminia","Bundesliga","opponent",26,34,16016,19924,80.4,323413,110343,5790,6697,86.5,7436,8497,87.5,2530,4060,62.3,34,44.9,-10.9,389,1085,378,110,1382,"https://fbref.com/en/squads/247c4b67/Arminia-Stats",NA,NA
"791",2022,"Arsenal","Premier League","team",27,38,16110,19512,82.6,300732,87839,6886,7676,89.7,6990,7853,89,1937,3307,58.6,41,36.8,4.2,425,1161,348,77,1168,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",NA,NA
"792",2022,"Arsenal","Premier League","opponent",27,38,14059,17565,80,272997,88223,5722,6462,88.5,6131,7041,87.1,1953,3449,56.6,33,32.9,0.1,305,934,267,66,959,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",NA,NA
"793",2022,"Aston Villa","Premier League","team",31,38,12521,16026,78.1,244814,86229,5111,5870,87.1,5319,6210,85.7,1849,3329,55.5,42,33.6,8.4,348,934,305,80,1109,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats",NA,NA
"794",2022,"Aston Villa","Premier League","opponent",31,38,15076,18703,80.6,306751,95550,5621,6389,88,6749,7756,87,2451,3858,63.5,35,32.3,2.7,339,1065,289,67,1155,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats",NA,NA
"795",2022,"Atalanta","Serie A","team",32,38,17273,21214,81.4,322984,105330,7417,8404,88.3,7337,8457,86.8,2171,3504,62,48,49.2,-1.2,465,1242,448,87,1601,"https://fbref.com/en/squads/922493f3/Atalanta-Stats",NA,NA
"796",2022,"Atalanta","Serie A","opponent",32,38,13518,17479,77.3,264201,99522,5516,6392,86.3,5619,6661,84.4,2070,3635,56.9,29,31.1,-2.1,282,873,227,62,1025,"https://fbref.com/en/squads/922493f3/Atalanta-Stats",NA,NA
"797",2022,"Athletic Club","La Liga","team",26,38,13152,17286,76.1,257574,96881,5319,6227,85.4,5606,6784,82.6,1958,3569,54.9,34,35.8,-1.8,340,1049,313,89,1346,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",NA,NA
"798",2022,"Athletic Club","La Liga","opponent",26,38,14845,18885,78.6,308243,100871,5728,6531,87.7,6163,7213,85.4,2671,4443,60.1,26,26.2,-0.2,320,969,261,95,1086,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",NA,NA
"799",2022,"Atlético Madrid","La Liga","team",26,38,15299,19178,79.8,290201,97041,6717,7547,89,6008,6997,85.9,2187,3823,57.2,45,38,7,343,1107,336,75,1250,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats",NA,NA
"800",2022,"Atlético Madrid","La Liga","opponent",26,38,15026,18718,80.3,302088,95075,5913,6713,88.1,6422,7353,87.3,2444,3998,61.1,28,19.2,8.8,245,1035,207,51,1089,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats",NA,NA
"801",2022,"Augsburg","Bundesliga","team",26,34,9305,12961,71.8,199647,77655,3365,4111,81.9,3910,4891,79.9,1865,3392,55,26,22.8,3.2,248,682,239,88,840,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats",NA,NA
"802",2022,"Augsburg","Bundesliga","opponent",26,34,14968,18643,80.3,297625,101466,5689,6525,87.2,6791,7803,87,2246,3602,62.4,40,41.3,-1.3,329,1068,310,82,1347,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats",NA,NA
"803",2022,"Barcelona","La Liga","team",38,38,21651,24990,86.6,409263,119379,9129,9928,92,9205,10174,90.5,2939,4088,71.9,52,44.4,7.6,398,1729,409,91,1669,"https://fbref.com/en/squads/206d90db/Barcelona-Stats",NA,NA
"804",2022,"Barcelona","La Liga","opponent",38,38,10575,13876,76.2,215396,82855,4269,4917,86.8,4226,5017,84.2,1836,3267,56.2,27,24.6,2.4,264,692,214,66,803,"https://fbref.com/en/squads/206d90db/Barcelona-Stats",NA,NA
"805",2022,"Bayern Munich","Bundesliga","team",30,34,20247,23785,85.1,384667,125439,8238,9202,89.5,8985,10060,89.3,2673,3741,71.5,70,63.5,6.5,503,1553,511,102,1884,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats",NA,NA
"806",2022,"Bayern Munich","Bundesliga","opponent",30,34,9690,13039,74.3,193999,79301,3934,4667,84.3,3949,4820,81.9,1601,2934,54.6,28,28.8,-0.8,220,677,212,60,877,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats",NA,NA
"807",2022,"Betis","La Liga","team",31,38,15791,19369,81.5,304808,100326,6603,7377,89.5,6502,7426,87.6,2314,3762,61.5,45,37.9,7.1,393,1116,313,50,1242,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats",NA,NA
"808",2022,"Betis","La Liga","opponent",31,38,13158,16907,77.8,261104,92155,5387,6174,87.3,5445,6461,84.3,2053,3586,57.3,29,28.8,0.2,294,965,263,82,1109,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats",NA,NA
"809",2022,"Bochum","Bundesliga","team",28,34,9920,13805,71.9,228197,88933,3167,3927,80.6,4188,5153,81.3,2374,4177,56.8,22,26.3,-4.3,280,777,192,76,831,"https://fbref.com/en/squads/b42c6323/Bochum-Stats",NA,NA
"810",2022,"Bochum","Bundesliga","opponent",28,34,13198,17096,77.2,257630,99182,5256,6085,86.4,5756,6845,84.1,1901,3433,55.4,34,39.2,-5.2,349,1024,308,78,1272,"https://fbref.com/en/squads/b42c6323/Bochum-Stats",NA,NA
"811",2022,"Bologna","Serie A","team",36,38,14594,18234,80,276343,97373,6285,7145,88,5878,6873,85.5,2090,3435,60.8,34,31.4,2.6,341,958,312,100,1120,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats",NA,NA
"812",2022,"Bologna","Serie A","opponent",36,38,14424,17998,80.1,279705,91797,6087,6942,87.7,5741,6777,84.7,2250,3565,63.1,32,37,-5,394,1107,333,87,1240,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats",NA,NA
"813",2022,"Bordeaux","Ligue 1","team",39,38,13715,17364,79,282087,97589,5198,5984,86.9,5893,6888,85.6,2391,3860,61.9,39,30.8,8.2,315,891,249,59,1085,"https://fbref.com/en/squads/123f3efe/Bordeaux-Stats",NA,NA
"814",2022,"Bordeaux","Ligue 1","opponent",39,38,15678,19323,81.1,299857,99795,6594,7450,88.5,6607,7612,86.8,2184,3555,61.4,65,47.7,17.3,380,1110,297,79,1374,"https://fbref.com/en/squads/123f3efe/Bordeaux-Stats",NA,NA
"815",2022,"Brentford","Premier League","team",29,38,11551,15894,72.7,234064,86822,4443,5378,82.6,4952,6189,80,1927,3622,53.2,33,33,0,305,877,270,84,1038,"https://fbref.com/en/squads/cd051869/Brentford-Stats",NA,NA
"816",2022,"Brentford","Premier League","opponent",29,38,15701,19850,79.1,299073,95185,6740,7671,87.9,6470,7524,86,2188,3902,56.1,41,32.3,8.7,338,1257,358,98,1274,"https://fbref.com/en/squads/cd051869/Brentford-Stats",NA,NA
"817",2022,"Brest","Ligue 1","team",25,38,12847,16456,78.1,263297,96493,5079,5888,86.3,5184,6163,84.1,2298,3697,62.2,32,29.1,2.9,307,981,267,86,1098,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats",NA,NA
"818",2022,"Brest","Ligue 1","opponent",25,38,17821,21418,83.2,344558,110363,6883,7753,88.8,8151,9097,89.6,2471,3824,64.6,41,43.9,-2.9,383,1211,325,91,1505,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats",NA,NA
"819",2022,"Brighton","Premier League","team",26,38,16342,20297,80.5,319635,96944,6439,7315,88,7280,8309,87.6,2338,3873,60.4,30,29.1,0.9,343,1120,348,83,1210,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats",NA,NA
"820",2022,"Brighton","Premier League","opponent",26,38,13153,16912,77.8,252716,85691,5546,6367,87.1,5514,6506,84.8,1857,3336,55.7,34,30.5,3.5,332,905,266,60,1027,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats",NA,NA
"821",2022,"Burnley","Premier League","team",23,38,9508,13895,68.4,199165,82436,4020,4911,81.9,3405,4445,76.6,1865,3864,48.3,26,27.7,-1.7,273,801,251,90,873,"https://fbref.com/en/squads/943e8050/Burnley-Stats",NA,NA
"822",2022,"Burnley","Premier League","opponent",23,38,16712,21053,79.4,317456,99144,7213,8212,87.8,7013,8147,86.1,2198,3931,55.9,36,39.4,-3.4,453,1131,414,91,1363,"https://fbref.com/en/squads/943e8050/Burnley-Stats",NA,NA
"823",2022,"Cádiz","La Liga","team",33,38,10322,14378,71.8,220452,81646,3937,4674,84.2,4177,5143,81.2,2024,3960,51.1,21,25.5,-4.5,273,795,236,107,855,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats",NA,NA
"824",2022,"Cádiz","La Liga","opponent",33,38,16839,20612,81.7,329937,113270,6880,7707,89.3,7200,8250,87.3,2464,3933,62.6,31,32.4,-1.4,353,1453,349,86,1523,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats",NA,NA
"825",2022,"Cagliari","Serie A","team",33,38,11661,15791,73.8,244944,89434,4249,5067,83.9,4975,6114,81.4,2205,3950,55.8,26,27.9,-1.9,304,798,238,85,915,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats",NA,NA
"826",2022,"Cagliari","Serie A","opponent",33,38,15843,19767,80.1,309238,105733,6302,7226,87.2,6911,8047,85.9,2334,3779,61.8,41,42,-1,388,1095,384,87,1389,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats",NA,NA
"827",2022,"Celta Vigo","La Liga","team",25,38,16190,20502,79,321110,97852,6524,7473,87.3,6670,7799,85.5,2631,4353,60.4,29,28.3,0.7,274,1035,302,89,1160,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats",NA,NA
"828",2022,"Celta Vigo","La Liga","opponent",25,38,12599,16618,75.8,254086,94875,5066,5979,84.7,5100,6139,83.1,2123,3678,57.7,29,30,-1,289,928,251,69,1065,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats",NA,NA
