"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Vs","Att_Vs","Tkl_percent_Vs","Past_Vs","Press_Pressures","Succ_Pressures","_percent_Pressures","Def 3rd_Pressures","Mid 3rd_Pressures","Att 3rd_Pressures","Blocks_Blocks","Sh_Blocks","ShSv_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"998",2023,"Augsburg","Bundesliga","opponent",23,11,151,92,77,60,14,71,123,57.7,52,NA,NA,NA,NA,NA,NA,109,32,NA,77,97,248,214,3,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"999",2023,"Auxerre","Ligue 1","team",23,12,222,123,113,84,25,106,230,46.1,124,NA,NA,NA,NA,NA,NA,120,35,NA,85,165,387,256,5,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"1000",2023,"Auxerre","Ligue 1","opponent",23,12,182,117,87,65,30,89,189,47.1,100,NA,NA,NA,NA,NA,NA,101,25,NA,76,124,306,165,2,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"1001",2023,"Barcelona","La Liga","team",24,11,158,102,56,68,34,70,127,55.1,57,NA,NA,NA,NA,NA,NA,102,19,NA,83,94,252,106,3,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"1002",2023,"Barcelona","La Liga","opponent",24,11,190,116,101,73,16,104,197,52.8,93,NA,NA,NA,NA,NA,NA,119,44,NA,75,115,305,173,6,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"1003",2023,"Bayern Munich","Bundesliga","team",22,11,215,130,97,84,34,91,159,57.2,68,NA,NA,NA,NA,NA,NA,91,21,NA,70,93,308,148,6,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"1004",2023,"Bayern Munich","Bundesliga","opponent",22,11,214,117,118,75,21,110,217,50.7,107,NA,NA,NA,NA,NA,NA,124,55,NA,69,123,337,234,4,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"1005",2023,"Betis","La Liga","team",27,11,192,118,108,67,17,101,184,54.9,83,NA,NA,NA,NA,NA,NA,104,32,NA,72,101,293,209,2,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"1006",2023,"Betis","La Liga","opponent",27,11,192,110,88,78,26,86,174,49.4,88,NA,NA,NA,NA,NA,NA,131,31,NA,100,115,307,174,4,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"1007",2023,"Bochum","Bundesliga","team",23,11,189,124,101,69,19,84,158,53.2,74,NA,NA,NA,NA,NA,NA,138,43,NA,95,95,284,218,7,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"1008",2023,"Bochum","Bundesliga","opponent",23,11,158,101,72,61,25,57,109,52.3,52,NA,NA,NA,NA,NA,NA,117,28,NA,89,98,256,237,4,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"1009",2023,"Bologna","Serie A","team",23,11,187,111,104,64,19,78,148,52.7,70,NA,NA,NA,NA,NA,NA,134,52,NA,82,94,281,221,2,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"1010",2023,"Bologna","Serie A","opponent",23,11,165,91,58,73,34,70,128,54.7,58,NA,NA,NA,NA,NA,NA,152,30,NA,122,82,247,161,4,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"1011",2023,"Bournemouth","Premier League","team",25,12,203,129,102,83,18,79,170,46.5,91,NA,NA,NA,NA,NA,NA,144,54,NA,90,89,292,296,0,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"1012",2023,"Bournemouth","Premier League","opponent",25,12,209,131,81,86,42,92,170,54.1,78,NA,NA,NA,NA,NA,NA,118,21,NA,97,84,293,160,3,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"1013",2023,"Brentford","Premier League","team",24,12,184,111,85,69,30,79,157,50.3,78,NA,NA,NA,NA,NA,NA,135,53,NA,82,119,303,202,5,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"1014",2023,"Brentford","Premier League","opponent",24,12,208,127,102,70,36,86,154,55.8,68,NA,NA,NA,NA,NA,NA,98,25,NA,73,101,309,252,4,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"1015",2023,"Brest","Ligue 1","team",23,12,216,130,105,97,14,122,245,49.8,123,NA,NA,NA,NA,NA,NA,128,27,NA,101,151,367,187,4,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"1016",2023,"Brest","Ligue 1","opponent",23,12,185,97,98,58,29,86,143,60.1,57,NA,NA,NA,NA,NA,NA,127,26,NA,101,131,316,223,2,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"1017",2023,"Brighton","Premier League","team",20,11,195,112,79,83,33,69,137,50.4,68,NA,NA,NA,NA,NA,NA,118,28,NA,90,102,297,151,4,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"1018",2023,"Brighton","Premier League","opponent",20,11,162,100,93,45,24,71,130,54.6,59,NA,NA,NA,NA,NA,NA,138,43,NA,95,126,288,227,5,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"1019",2023,"Cádiz","La Liga","team",27,11,169,108,101,47,21,89,168,53,79,NA,NA,NA,NA,NA,NA,122,32,NA,90,76,245,239,3,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats"
"1020",2023,"Cádiz","La Liga","opponent",27,11,189,114,86,75,28,76,121,62.8,45,NA,NA,NA,NA,NA,NA,91,25,NA,66,79,268,213,3,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats"
"1021",2023,"Celta Vigo","La Liga","team",18,11,189,111,91,78,20,73,169,43.2,96,NA,NA,NA,NA,NA,NA,112,27,NA,85,102,291,154,2,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"1022",2023,"Celta Vigo","La Liga","opponent",18,11,187,117,94,74,19,86,153,56.2,67,NA,NA,NA,NA,NA,NA,103,35,NA,68,113,300,209,3,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"1023",2023,"Chelsea","Premier League","team",23,11,208,122,80,92,36,106,175,60.6,69,NA,NA,NA,NA,NA,NA,127,24,NA,103,101,309,192,3,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"1024",2023,"Chelsea","Premier League","opponent",23,11,215,119,118,74,23,98,175,56,77,NA,NA,NA,NA,NA,NA,141,41,NA,100,116,331,230,2,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"1025",2023,"Clermont Foot","Ligue 1","team",24,12,202,117,95,78,29,105,216,48.6,111,NA,NA,NA,NA,NA,NA,142,41,NA,101,136,338,194,3,"https://fbref.com/en/squads/d9676424/Clermont-Foot-Stats"
"1026",2023,"Clermont Foot","Ligue 1","opponent",24,12,209,117,87,89,33,88,181,48.6,93,NA,NA,NA,NA,NA,NA,137,34,NA,103,130,339,182,2,"https://fbref.com/en/squads/d9676424/Clermont-Foot-Stats"
"1027",2023,"Cremonese","Serie A","team",27,11,223,118,130,71,22,114,201,56.7,87,NA,NA,NA,NA,NA,NA,128,47,NA,81,128,351,194,6,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
"1028",2023,"Cremonese","Serie A","opponent",27,11,151,89,65,64,22,69,117,59,48,NA,NA,NA,NA,NA,NA,126,42,NA,84,99,250,220,5,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
"1029",2023,"Crystal Palace","Premier League","team",20,11,199,118,118,59,22,76,144,52.8,68,NA,NA,NA,NA,NA,NA,145,46,NA,99,92,291,245,1,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"1030",2023,"Crystal Palace","Premier League","opponent",20,11,244,148,112,95,37,91,194,46.9,103,NA,NA,NA,NA,NA,NA,128,30,NA,98,107,351,137,1,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"1031",2023,"Dortmund","Bundesliga","team",24,11,214,126,90,95,29,106,185,57.3,79,NA,NA,NA,NA,NA,NA,121,28,NA,93,114,328,165,1,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"1032",2023,"Dortmund","Bundesliga","opponent",24,11,221,132,99,103,19,103,203,50.7,100,NA,NA,NA,NA,NA,NA,133,36,NA,97,118,339,235,3,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"1033",2023,"Eint Frankfurt","Bundesliga","team",23,11,179,111,79,79,21,88,159,55.3,71,NA,NA,NA,NA,NA,NA,123,24,NA,99,107,286,227,3,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"1034",2023,"Eint Frankfurt","Bundesliga","opponent",23,11,207,121,119,68,20,112,208,53.8,96,NA,NA,NA,NA,NA,NA,131,27,NA,104,119,326,213,5,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"1035",2023,"Elche","La Liga","team",26,11,178,102,111,56,11,71,150,47.3,79,NA,NA,NA,NA,NA,NA,110,40,NA,70,97,275,233,6,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
"1036",2023,"Elche","La Liga","opponent",26,11,195,116,75,80,40,75,139,54,64,NA,NA,NA,NA,NA,NA,107,24,NA,83,95,290,133,4,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
"1037",2023,"Empoli","Serie A","team",25,11,184,109,96,65,23,82,144,56.9,62,NA,NA,NA,NA,NA,NA,112,52,NA,60,93,277,252,1,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"1038",2023,"Empoli","Serie A","opponent",25,11,212,119,96,88,28,94,153,61.4,59,NA,NA,NA,NA,NA,NA,128,40,NA,88,103,315,184,3,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"1039",2023,"Espanyol","La Liga","team",25,11,194,116,92,70,32,74,116,63.8,42,NA,NA,NA,NA,NA,NA,105,34,NA,71,123,317,228,6,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"1040",2023,"Espanyol","La Liga","opponent",25,11,141,88,76,49,16,62,114,54.4,52,NA,NA,NA,NA,NA,NA,97,34,NA,63,69,210,243,4,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"1041",2023,"Everton","Premier League","team",25,12,231,145,124,85,22,88,152,57.9,64,NA,NA,NA,NA,NA,NA,169,56,NA,113,123,354,298,5,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"1042",2023,"Everton","Premier League","opponent",25,12,214,122,92,96,26,106,178,59.6,72,NA,NA,NA,NA,NA,NA,127,41,NA,86,96,310,181,5,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"1043",2023,"Fiorentina","Serie A","team",25,11,181,95,79,72,30,98,152,64.5,54,NA,NA,NA,NA,NA,NA,83,23,NA,60,84,265,129,4,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"1044",2023,"Fiorentina","Serie A","opponent",25,11,195,95,104,70,21,94,157,59.9,63,NA,NA,NA,NA,NA,NA,136,51,NA,85,102,297,253,2,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"1045",2023,"Freiburg","Bundesliga","team",23,11,159,91,61,77,21,76,159,47.8,83,NA,NA,NA,NA,NA,NA,119,34,NA,85,111,270,171,3,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"1046",2023,"Freiburg","Bundesliga","opponent",23,11,149,88,76,59,14,70,134,52.2,64,NA,NA,NA,NA,NA,NA,113,37,NA,76,103,252,214,5,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"1047",2023,"Fulham","Premier League","team",27,12,202,114,101,73,28,90,157,57.3,67,NA,NA,NA,NA,NA,NA,152,44,NA,108,92,294,242,4,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"1048",2023,"Fulham","Premier League","opponent",27,12,187,101,92,66,29,69,136,50.7,67,NA,NA,NA,NA,NA,NA,147,37,NA,110,97,284,195,5,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"1049",2023,"Getafe","La Liga","team",23,11,153,89,94,45,14,71,149,47.7,78,NA,NA,NA,NA,NA,NA,112,46,NA,66,77,230,248,5,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"1050",2023,"Getafe","La Liga","opponent",23,11,139,87,66,59,14,59,105,56.2,46,NA,NA,NA,NA,NA,NA,91,22,NA,69,81,220,180,6,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"1051",2023,"Girona","La Liga","team",24,11,174,86,77,71,26,65,126,51.6,61,NA,NA,NA,NA,NA,NA,96,27,NA,69,82,256,161,5,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"1052",2023,"Girona","La Liga","opponent",24,11,183,115,92,72,19,99,178,55.6,79,NA,NA,NA,NA,NA,NA,97,22,NA,75,94,277,233,2,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"1053",2023,"Hellas Verona","Serie A","team",29,11,172,89,86,65,21,76,133,57.1,57,NA,NA,NA,NA,NA,NA,136,48,NA,88,88,260,184,3,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"1054",2023,"Hellas Verona","Serie A","opponent",29,11,178,96,104,56,18,87,143,60.8,56,NA,NA,NA,NA,NA,NA,118,35,NA,83,105,283,229,0,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"1055",2023,"Hertha BSC","Bundesliga","team",23,11,182,103,99,70,13,76,143,53.1,67,NA,NA,NA,NA,NA,NA,125,41,NA,84,122,304,225,4,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats"
"1056",2023,"Hertha BSC","Bundesliga","opponent",23,11,212,120,104,93,15,110,206,53.4,96,NA,NA,NA,NA,NA,NA,107,24,NA,83,105,317,157,3,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats"
"1057",2023,"Hoffenheim","Bundesliga","team",23,11,153,102,80,63,10,56,120,46.7,64,NA,NA,NA,NA,NA,NA,134,38,NA,96,100,253,170,2,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"1058",2023,"Hoffenheim","Bundesliga","opponent",23,11,185,111,97,73,15,87,159,54.7,72,NA,NA,NA,NA,NA,NA,118,31,NA,87,112,297,164,4,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"1059",2023,"Inter","Serie A","team",23,11,150,86,59,70,21,64,111,57.7,47,NA,NA,NA,NA,NA,NA,112,33,NA,79,89,239,148,4,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"1060",2023,"Inter","Serie A","opponent",23,11,143,78,68,56,19,70,118,59.3,48,NA,NA,NA,NA,NA,NA,99,39,NA,60,103,246,217,2,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"1061",2023,"Juventus","Serie A","team",25,11,161,89,79,63,19,83,139,59.7,56,NA,NA,NA,NA,NA,NA,128,47,NA,81,107,268,169,3,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"1062",2023,"Juventus","Serie A","opponent",25,11,148,82,57,64,27,58,116,50,58,NA,NA,NA,NA,NA,NA,92,37,NA,55,100,248,167,4,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"1063",2023,"Köln","Bundesliga","team",24,11,207,124,97,87,23,106,198,53.5,92,NA,NA,NA,NA,NA,NA,105,22,NA,83,101,308,219,1,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
"1064",2023,"Köln","Bundesliga","opponent",24,11,164,95,80,71,13,85,158,53.8,73,NA,NA,NA,NA,NA,NA,154,49,NA,105,83,247,275,0,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
"1065",2023,"Lazio","Serie A","team",20,11,166,94,73,70,23,83,167,49.7,84,NA,NA,NA,NA,NA,NA,122,42,NA,80,85,251,195,2,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"1066",2023,"Lazio","Serie A","opponent",20,11,147,82,61,63,23,69,131,52.7,62,NA,NA,NA,NA,NA,NA,103,21,NA,82,89,236,138,3,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"1067",2023,"Lecce","Serie A","team",23,11,187,105,110,57,20,77,142,54.2,65,NA,NA,NA,NA,NA,NA,132,32,NA,100,111,298,243,1,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"1068",2023,"Lecce","Serie A","opponent",23,11,160,88,68,71,21,67,128,52.3,61,NA,NA,NA,NA,NA,NA,77,21,NA,56,92,252,182,1,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"1069",2023,"Leeds United","Premier League","team",22,11,264,152,114,113,37,121,246,49.2,125,NA,NA,NA,NA,NA,NA,129,33,NA,96,123,387,159,4,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
"1070",2023,"Leeds United","Premier League","opponent",22,11,214,121,104,86,24,100,187,53.5,87,NA,NA,NA,NA,NA,NA,144,38,NA,106,135,349,197,3,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
"1071",2023,"Leicester City","Premier League","team",21,12,223,132,105,95,23,96,180,53.3,84,NA,NA,NA,NA,NA,NA,136,38,NA,98,111,334,228,3,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"1072",2023,"Leicester City","Premier League","opponent",21,12,182,111,88,76,18,75,127,59.1,52,NA,NA,NA,NA,NA,NA,133,32,NA,101,114,296,173,1,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"1073",2023,"Lens","Ligue 1","team",23,12,173,92,79,68,26,87,181,48.1,94,NA,NA,NA,NA,NA,NA,118,35,NA,83,133,306,180,1,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"1074",2023,"Lens","Ligue 1","opponent",23,12,186,100,83,76,27,78,177,44.1,99,NA,NA,NA,NA,NA,NA,112,35,NA,77,158,344,233,4,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"1075",2023,"Leverkusen","Bundesliga","team",24,11,162,87,80,72,10,83,143,58,60,NA,NA,NA,NA,NA,NA,108,36,NA,72,94,256,178,7,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"1076",2023,"Leverkusen","Bundesliga","opponent",24,11,201,115,72,92,37,86,166,51.8,80,NA,NA,NA,NA,NA,NA,112,30,NA,82,107,308,182,2,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"1077",2023,"Lille","Ligue 1","team",24,12,195,112,83,80,32,86,183,47,97,NA,NA,NA,NA,NA,NA,126,36,NA,90,102,297,210,7,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"1078",2023,"Lille","Ligue 1","opponent",24,12,234,130,113,98,23,114,210,54.3,96,NA,NA,NA,NA,NA,NA,158,43,NA,115,131,365,210,5,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"1079",2023,"Liverpool","Premier League","team",24,11,156,105,66,66,24,65,149,43.6,84,NA,NA,NA,NA,NA,NA,101,24,NA,77,96,252,142,3,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"1080",2023,"Liverpool","Premier League","opponent",24,11,222,130,128,74,20,80,148,54.1,68,NA,NA,NA,NA,NA,NA,152,46,NA,106,119,341,329,3,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"1081",2023,"Lorient","Ligue 1","team",22,12,242,144,148,72,22,109,212,51.4,103,NA,NA,NA,NA,NA,NA,139,38,NA,101,142,384,270,5,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
"1082",2023,"Lorient","Ligue 1","opponent",22,12,212,126,85,83,44,112,230,48.7,118,NA,NA,NA,NA,NA,NA,110,35,NA,75,131,343,148,4,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
"1083",2023,"Lyon","Ligue 1","team",24,12,210,126,76,82,52,119,234,50.9,115,NA,NA,NA,NA,NA,NA,112,26,NA,86,156,366,141,3,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"1084",2023,"Lyon","Ligue 1","opponent",24,12,227,135,116,83,28,126,249,50.6,123,NA,NA,NA,NA,NA,NA,158,52,NA,106,173,400,265,6,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"1085",2023,"M'Gladbach","Bundesliga","team",23,11,164,78,94,59,11,98,171,57.3,73,NA,NA,NA,NA,NA,NA,127,30,NA,97,75,239,221,1,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"1086",2023,"M'Gladbach","Bundesliga","opponent",23,11,159,86,62,77,20,65,145,44.8,80,NA,NA,NA,NA,NA,NA,140,34,NA,106,119,278,155,4,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"1087",2023,"Mainz 05","Bundesliga","team",22,11,160,107,73,72,15,85,147,57.8,62,NA,NA,NA,NA,NA,NA,130,30,NA,100,154,314,165,1,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"1088",2023,"Mainz 05","Bundesliga","opponent",22,11,166,108,84,64,18,84,147,57.1,63,NA,NA,NA,NA,NA,NA,113,35,NA,78,105,271,251,3,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"1089",2023,"Mallorca","La Liga","team",23,11,163,99,88,63,12,73,146,50,73,NA,NA,NA,NA,NA,NA,103,38,NA,65,100,263,224,0,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"1090",2023,"Mallorca","La Liga","opponent",23,11,136,77,52,62,22,52,118,44.1,66,NA,NA,NA,NA,NA,NA,89,25,NA,64,66,202,157,4,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"1091",2023,"Manchester City","Premier League","team",21,11,139,85,53,64,22,68,119,57.1,51,NA,NA,NA,NA,NA,NA,97,22,NA,75,76,215,98,2,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"1092",2023,"Manchester City","Premier League","opponent",21,11,164,85,90,61,13,64,157,40.8,93,NA,NA,NA,NA,NA,NA,113,46,NA,67,95,259,210,3,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"1093",2023,"Manchester Utd","Premier League","team",22,11,174,96,99,59,16,72,143,50.3,71,NA,NA,NA,NA,NA,NA,140,41,NA,99,104,278,218,3,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"1094",2023,"Manchester Utd","Premier League","opponent",22,11,144,83,62,61,21,69,136,50.7,67,NA,NA,NA,NA,NA,NA,136,43,NA,93,130,274,151,2,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"1095",2023,"Marseille","Ligue 1","team",25,12,217,134,101,92,24,96,175,54.9,79,NA,NA,NA,NA,NA,NA,123,35,NA,88,143,360,184,5,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"1096",2023,"Marseille","Ligue 1","opponent",25,12,232,126,120,79,33,113,207,54.6,94,NA,NA,NA,NA,NA,NA,144,47,NA,97,154,386,232,2,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"1097",2023,"Milan","Serie A","team",26,11,185,99,85,80,20,88,137,64.2,49,NA,NA,NA,NA,NA,NA,115,42,NA,73,93,278,115,2,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"1098",2023,"Milan","Serie A","opponent",26,11,160,91,85,64,11,81,173,46.8,92,NA,NA,NA,NA,NA,NA,124,47,NA,77,85,245,202,5,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"1099",2023,"Monaco","Ligue 1","team",24,12,198,115,89,82,27,87,202,43.1,115,NA,NA,NA,NA,NA,NA,149,43,NA,106,143,341,204,5,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"1100",2023,"Monaco","Ligue 1","opponent",24,12,200,116,94,82,24,107,211,50.7,104,NA,NA,NA,NA,NA,NA,109,25,NA,84,131,331,183,3,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"1101",2023,"Montpellier","Ligue 1","team",25,12,221,130,125,79,17,111,196,56.6,85,NA,NA,NA,NA,NA,NA,133,39,NA,94,111,332,207,3,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"1102",2023,"Montpellier","Ligue 1","opponent",25,12,189,110,93,70,26,79,153,51.6,74,NA,NA,NA,NA,NA,NA,114,37,NA,77,115,304,208,4,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"1103",2023,"Monza","Serie A","team",28,11,184,111,100,63,21,76,148,51.4,72,NA,NA,NA,NA,NA,NA,105,34,NA,71,105,289,156,4,"https://fbref.com/en/squads/21680aa4/Monza-Stats"
"1104",2023,"Monza","Serie A","opponent",28,11,176,96,89,61,26,73,130,56.2,57,NA,NA,NA,NA,NA,NA,111,32,NA,79,95,271,155,2,"https://fbref.com/en/squads/21680aa4/Monza-Stats"
"1105",2023,"Nantes","Ligue 1","team",21,12,233,146,138,63,32,112,225,49.8,113,NA,NA,NA,NA,NA,NA,135,45,NA,90,142,375,222,2,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"1106",2023,"Nantes","Ligue 1","opponent",21,12,229,138,131,78,20,116,214,54.2,98,NA,NA,NA,NA,NA,NA,113,30,NA,83,103,332,210,2,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"1107",2023,"Napoli","Serie A","team",23,11,177,90,73,71,33,74,124,59.7,50,NA,NA,NA,NA,NA,NA,108,35,NA,73,76,253,170,4,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"1108",2023,"Napoli","Serie A","opponent",23,11,228,137,124,82,22,117,198,59.1,81,NA,NA,NA,NA,NA,NA,128,65,NA,63,91,319,187,0,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"1109",2023,"Newcastle Utd","Premier League","team",23,12,197,113,82,82,33,100,190,52.6,90,NA,NA,NA,NA,NA,NA,155,49,NA,106,115,312,238,1,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"1110",2023,"Newcastle Utd","Premier League","opponent",23,12,190,121,93,77,20,86,158,54.4,72,NA,NA,NA,NA,NA,NA,148,56,NA,92,98,288,265,5,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"1111",2023,"Nice","Ligue 1","team",27,12,225,130,115,80,30,114,188,60.6,74,NA,NA,NA,NA,NA,NA,128,34,NA,94,115,340,184,1,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"1112",2023,"Nice","Ligue 1","opponent",27,12,229,135,109,80,40,98,206,47.6,108,NA,NA,NA,NA,NA,NA,129,33,NA,96,124,353,177,2,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
