"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xA_Expected","npxG+xA_Expected","xG_Per","xA_Per","xG+xA_Per","npxG_Per","npxG+xA_Per","Url","xAG_Expected","npxG+xAG_Expected","xAG_Per","xG+xAG_Per","npxG+xAG_Per"
"504",2012,"Marseille","Ligue 1","opponent",24,25.9,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5725cc7b/2011-2012/Marseille-Stats",NA,NA,NA,NA,NA
"505",2012,"Milan","Serie A","team",32,29.1,NA,38,418,NA,NA,72,44,62,10,10,75,4,1.89,1.16,3.05,1.63,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2011-2012/Milan-Stats",NA,NA,NA,NA,NA
"506",2012,"Milan","Serie A","opponent",32,27.8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2011-2012/Milan-Stats",NA,NA,NA,NA,NA
"507",2012,"Montpellier","Ligue 1","team",23,26.3,NA,38,418,NA,NA,65,36,58,7,10,68,7,1.71,0.95,2.66,1.53,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2011-2012/Montpellier-Stats",NA,NA,NA,NA,NA
"508",2012,"Montpellier","Ligue 1","opponent",23,25.8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2011-2012/Montpellier-Stats",NA,NA,NA,NA,NA
"509",2012,"Nancy","Ligue 1","team",31,25.6,NA,38,418,NA,NA,37,26,34,3,4,60,2,0.97,0.68,1.66,0.89,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e88fc6e5/2011-2012/Nancy-Stats",NA,NA,NA,NA,NA
"510",2012,"Nancy","Ligue 1","opponent",31,26,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e88fc6e5/2011-2012/Nancy-Stats",NA,NA,NA,NA,NA
"511",2012,"Napoli","Serie A","team",25,28.3,NA,38,418,NA,NA,65,40,61,4,9,78,5,1.71,1.05,2.76,1.61,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2011-2012/Napoli-Stats",NA,NA,NA,NA,NA
"512",2012,"Napoli","Serie A","opponent",25,27.9,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2011-2012/Napoli-Stats",NA,NA,NA,NA,NA
"513",2012,"Newcastle Utd","Premier League","team",26,25.6,NA,38,418,NA,NA,51,36,49,2,3,65,2,1.34,0.95,2.29,1.29,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b2b47a98/2011-2012/Newcastle-United-Stats",NA,NA,NA,NA,NA
"514",2012,"Newcastle Utd","Premier League","opponent",26,27,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b2b47a98/2011-2012/Newcastle-United-Stats",NA,NA,NA,NA,NA
"515",2012,"Nice","Ligue 1","team",31,26,NA,38,418,NA,NA,38,21,31,7,9,68,7,1,0.55,1.55,0.82,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2011-2012/Nice-Stats",NA,NA,NA,NA,NA
"516",2012,"Nice","Ligue 1","opponent",31,26.1,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2011-2012/Nice-Stats",NA,NA,NA,NA,NA
"517",2012,"Norwich City","Premier League","team",27,25.8,NA,38,418,NA,NA,52,33,50,2,2,58,3,1.37,0.87,2.24,1.32,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c781004/2011-2012/Norwich-City-Stats",NA,NA,NA,NA,NA
"518",2012,"Norwich City","Premier League","opponent",27,27,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c781004/2011-2012/Norwich-City-Stats",NA,NA,NA,NA,NA
"519",2012,"Novara","Serie A","team",32,28.7,NA,38,418,NA,NA,34,17,28,6,7,77,6,0.89,0.45,1.34,0.74,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6c37111f/2011-2012/Novara-Stats",NA,NA,NA,NA,NA
"520",2012,"Novara","Serie A","opponent",32,27.9,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6c37111f/2011-2012/Novara-Stats",NA,NA,NA,NA,NA
"521",2012,"Nürnberg","Bundesliga","team",27,25.4,NA,34,374,NA,NA,38,27,35,3,3,71,2,1.12,0.79,1.91,1.03,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6f2c108c/2011-2012/Nurnberg-Stats",NA,NA,NA,NA,NA
"522",2012,"Nürnberg","Bundesliga","opponent",27,25.6,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6f2c108c/2011-2012/Nurnberg-Stats",NA,NA,NA,NA,NA
"523",2012,"Osasuna","La Liga","team",28,27.8,NA,38,418,NA,NA,43,30,42,1,2,98,8,1.13,0.79,1.92,1.11,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2011-2012/Osasuna-Stats",NA,NA,NA,NA,NA
"524",2012,"Osasuna","La Liga","opponent",28,26.4,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2011-2012/Osasuna-Stats",NA,NA,NA,NA,NA
"525",2012,"Palermo","Serie A","team",30,26.3,NA,38,418,NA,NA,50,34,45,5,5,84,6,1.32,0.89,2.21,1.18,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ee058a17/2011-2012/Palermo-Stats",NA,NA,NA,NA,NA
"526",2012,"Palermo","Serie A","opponent",30,27.9,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ee058a17/2011-2012/Palermo-Stats",NA,NA,NA,NA,NA
"527",2012,"Paris S-G","Ligue 1","team",24,26.9,NA,38,418,NA,NA,74,53,64,10,10,79,4,1.95,1.39,3.34,1.68,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2011-2012/Paris-Saint-Germain-Stats",NA,NA,NA,NA,NA
"528",2012,"Paris S-G","Ligue 1","opponent",24,26,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2011-2012/Paris-Saint-Germain-Stats",NA,NA,NA,NA,NA
"529",2012,"Parma","Serie A","team",32,28.2,NA,38,418,NA,NA,52,25,45,7,8,79,2,1.37,0.66,2.03,1.18,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/eab4234c/2011-2012/Parma-Stats",NA,NA,NA,NA,NA
"530",2012,"Parma","Serie A","opponent",32,27.8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/eab4234c/2011-2012/Parma-Stats",NA,NA,NA,NA,NA
"531",2012,"QPR","Premier League","team",34,28.8,NA,38,418,NA,NA,41,25,39,2,2,53,9,1.08,0.66,1.74,1.03,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a757999c/2011-2012/Queens-Park-Rangers-Stats",NA,NA,NA,NA,NA
"532",2012,"QPR","Premier League","opponent",34,27,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a757999c/2011-2012/Queens-Park-Rangers-Stats",NA,NA,NA,NA,NA
"533",2012,"Racing Sant","La Liga","team",32,25.6,NA,38,418,NA,NA,27,21,23,4,4,115,8,0.71,0.55,1.26,0.61,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dee3bbc8/2011-2012/Racing-Santander-Stats",NA,NA,NA,NA,NA
"534",2012,"Racing Sant","La Liga","opponent",32,26.6,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dee3bbc8/2011-2012/Racing-Santander-Stats",NA,NA,NA,NA,NA
"535",2012,"Rayo Vallecano","La Liga","team",32,26.8,NA,38,418,NA,NA,51,26,46,5,6,125,3,1.34,0.68,2.03,1.21,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/98e8af82/2011-2012/Rayo-Vallecano-Stats",NA,NA,NA,NA,NA
"536",2012,"Rayo Vallecano","La Liga","opponent",32,26.7,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/98e8af82/2011-2012/Rayo-Vallecano-Stats",NA,NA,NA,NA,NA
"537",2012,"Real Madrid","La Liga","team",25,26.1,NA,38,418,NA,NA,120,85,108,12,13,90,5,3.16,2.24,5.39,2.84,5.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2011-2012/Real-Madrid-Stats",NA,NA,NA,NA,NA
"538",2012,"Real Madrid","La Liga","opponent",25,26.5,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2011-2012/Real-Madrid-Stats",NA,NA,NA,NA,NA
"539",2012,"Real Sociedad","La Liga","team",24,25,NA,38,418,NA,NA,45,27,45,0,1,78,8,1.18,0.71,1.89,1.18,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e31d1cd9/2011-2012/Real-Sociedad-Stats",NA,NA,NA,NA,NA
"540",2012,"Real Sociedad","La Liga","opponent",24,26.6,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e31d1cd9/2011-2012/Real-Sociedad-Stats",NA,NA,NA,NA,NA
"541",2012,"Rennes","Ligue 1","team",27,24.1,NA,38,418,NA,NA,52,35,46,6,7,67,3,1.37,0.92,2.29,1.21,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b3072e00/2011-2012/Rennes-Stats",NA,NA,NA,NA,NA
"542",2012,"Rennes","Ligue 1","opponent",27,26.2,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b3072e00/2011-2012/Rennes-Stats",NA,NA,NA,NA,NA
"543",2012,"Roma","Serie A","team",30,26.9,NA,38,418,NA,NA,59,40,57,2,4,78,10,1.55,1.05,2.61,1.5,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cf74a709/2011-2012/Roma-Stats",NA,NA,NA,NA,NA
"544",2012,"Roma","Serie A","opponent",30,28,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cf74a709/2011-2012/Roma-Stats",NA,NA,NA,NA,NA
"545",2012,"Saint-Étienne","Ligue 1","team",30,25.1,NA,38,418,NA,NA,45,31,43,2,2,71,5,1.18,0.82,2,1.13,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d298ef2c/2011-2012/Saint-Etienne-Stats",NA,NA,NA,NA,NA
"546",2012,"Saint-Étienne","Ligue 1","opponent",30,26.1,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d298ef2c/2011-2012/Saint-Etienne-Stats",NA,NA,NA,NA,NA
"547",2012,"Schalke 04","Bundesliga","team",28,24.5,NA,34,374,NA,NA,74,50,68,6,7,63,2,2.18,1.47,3.65,2,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c539e393/2011-2012/Schalke-04-Stats",NA,NA,NA,NA,NA
"548",2012,"Schalke 04","Bundesliga","opponent",28,25.6,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c539e393/2011-2012/Schalke-04-Stats",NA,NA,NA,NA,NA
"549",2012,"Sevilla","La Liga","team",28,26.9,NA,38,418,NA,NA,47,32,46,1,4,109,8,1.24,0.84,2.08,1.21,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ad2be733/2011-2012/Sevilla-Stats",NA,NA,NA,NA,NA
"550",2012,"Sevilla","La Liga","opponent",28,26.4,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ad2be733/2011-2012/Sevilla-Stats",NA,NA,NA,NA,NA
"551",2012,"Siena","Serie A","team",29,28.2,NA,38,418,NA,NA,45,20,38,7,8,94,2,1.18,0.53,1.71,1,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/45a2f824/2011-2012/Siena-Stats",NA,NA,NA,NA,NA
"552",2012,"Siena","Serie A","opponent",29,27.8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/45a2f824/2011-2012/Siena-Stats",NA,NA,NA,NA,NA
"553",2012,"Sochaux","Ligue 1","team",31,24.9,NA,38,418,NA,NA,38,21,35,3,3,50,7,1,0.55,1.55,0.92,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b9cd3c9a/2011-2012/Sochaux-Stats",NA,NA,NA,NA,NA
"554",2012,"Sochaux","Ligue 1","opponent",31,26.1,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b9cd3c9a/2011-2012/Sochaux-Stats",NA,NA,NA,NA,NA
"555",2012,"Sporting Gijón","La Liga","team",30,26.4,NA,38,418,NA,NA,41,21,38,3,3,117,5,1.08,0.55,1.63,1,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bb9efd50/2011-2012/Sporting-Gijon-Stats",NA,NA,NA,NA,NA
"556",2012,"Sporting Gijón","La Liga","opponent",30,26.5,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bb9efd50/2011-2012/Sporting-Gijon-Stats",NA,NA,NA,NA,NA
"557",2012,"Stoke City","Premier League","team",23,27.9,NA,38,418,NA,NA,35,28,31,4,6,60,2,0.92,0.74,1.66,0.82,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/17892952/2011-2012/Stoke-City-Stats",NA,NA,NA,NA,NA
"558",2012,"Stoke City","Premier League","opponent",23,26.8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/17892952/2011-2012/Stoke-City-Stats",NA,NA,NA,NA,NA
"559",2012,"Stuttgart","Bundesliga","team",26,26.2,NA,34,374,NA,NA,63,42,58,5,5,61,4,1.85,1.24,3.09,1.71,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/598bc722/2011-2012/Stuttgart-Stats",NA,NA,NA,NA,NA
"560",2012,"Stuttgart","Bundesliga","opponent",26,25.4,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/598bc722/2011-2012/Stuttgart-Stats",NA,NA,NA,NA,NA
"561",2012,"Sunderland","Premier League","team",28,25.8,NA,38,418,NA,NA,43,25,42,1,2,58,4,1.13,0.66,1.79,1.11,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ef52968/2011-2012/Sunderland-Stats",NA,NA,NA,NA,NA
"562",2012,"Sunderland","Premier League","opponent",28,27,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ef52968/2011-2012/Sunderland-Stats",NA,NA,NA,NA,NA
"563",2012,"Swansea City","Premier League","team",25,25.4,NA,38,418,NA,NA,43,24,38,5,6,40,2,1.13,0.63,1.76,1,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fb10988f/2011-2012/Swansea-City-Stats",NA,NA,NA,NA,NA
"564",2012,"Swansea City","Premier League","opponent",25,26.9,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fb10988f/2011-2012/Swansea-City-Stats",NA,NA,NA,NA,NA
"565",2012,"Tottenham","Premier League","team",29,27.6,NA,38,418,NA,NA,66,48,62,4,5,43,3,1.74,1.26,3,1.63,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/361ca564/2011-2012/Tottenham-Hotspur-Stats",NA,NA,NA,NA,NA
"566",2012,"Tottenham","Premier League","opponent",29,26.8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/361ca564/2011-2012/Tottenham-Hotspur-Stats",NA,NA,NA,NA,NA
"567",2012,"Toulouse","Ligue 1","team",26,23.9,NA,38,418,NA,NA,35,22,32,3,5,71,8,0.92,0.58,1.5,0.84,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/3f8c4b5f/2011-2012/Toulouse-Stats",NA,NA,NA,NA,NA
"568",2012,"Toulouse","Ligue 1","opponent",26,26.2,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/3f8c4b5f/2011-2012/Toulouse-Stats",NA,NA,NA,NA,NA
"569",2012,"Udinese","Serie A","team",26,26.7,NA,38,418,NA,NA,51,35,47,4,5,81,3,1.34,0.92,2.26,1.24,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/04eea015/2011-2012/Udinese-Stats",NA,NA,NA,NA,NA
"570",2012,"Udinese","Serie A","opponent",26,27.8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/04eea015/2011-2012/Udinese-Stats",NA,NA,NA,NA,NA
"571",2012,"Valencia","La Liga","team",26,25.9,NA,38,418,NA,NA,55,34,52,3,4,128,7,1.45,0.89,2.34,1.37,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dcc91a7b/2011-2012/Valencia-Stats",NA,NA,NA,NA,NA
"572",2012,"Valencia","La Liga","opponent",26,26.6,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dcc91a7b/2011-2012/Valencia-Stats",NA,NA,NA,NA,NA
"573",2012,"Valenciennes","Ligue 1","team",26,26.5,NA,38,418,NA,NA,38,19,33,5,6,67,4,1,0.5,1.5,0.87,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/259d3345/2011-2012/Valenciennes-Stats",NA,NA,NA,NA,NA
"574",2012,"Valenciennes","Ligue 1","opponent",26,26,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/259d3345/2011-2012/Valenciennes-Stats",NA,NA,NA,NA,NA
"575",2012,"Villarreal","La Liga","team",28,26.6,NA,38,418,NA,NA,38,22,32,6,10,97,5,1,0.58,1.58,0.84,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2a8183b3/2011-2012/Villarreal-Stats",NA,NA,NA,NA,NA
"576",2012,"Villarreal","La Liga","opponent",28,26.6,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2a8183b3/2011-2012/Villarreal-Stats",NA,NA,NA,NA,NA
"577",2012,"Werder Bremen","Bundesliga","team",31,25.2,NA,34,374,NA,NA,49,37,46,3,3,65,5,1.44,1.09,2.53,1.35,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/62add3bf/2011-2012/Werder-Bremen-Stats",NA,NA,NA,NA,NA
"578",2012,"Werder Bremen","Bundesliga","opponent",31,25.5,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/62add3bf/2011-2012/Werder-Bremen-Stats",NA,NA,NA,NA,NA
"579",2012,"West Brom","Premier League","team",25,27.8,NA,38,418,NA,NA,44,30,43,1,2,47,1,1.16,0.79,1.95,1.13,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/60c6b05f/2011-2012/West-Bromwich-Albion-Stats",NA,NA,NA,NA,NA
"580",2012,"West Brom","Premier League","opponent",25,26.7,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/60c6b05f/2011-2012/West-Bromwich-Albion-Stats",NA,NA,NA,NA,NA
"581",2012,"Wigan Athletic","Premier League","team",23,26.3,NA,38,418,NA,NA,41,22,36,5,7,67,3,1.08,0.58,1.66,0.95,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e59ddc76/2011-2012/Wigan-Athletic-Stats",NA,NA,NA,NA,NA
"582",2012,"Wigan Athletic","Premier League","opponent",23,27,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e59ddc76/2011-2012/Wigan-Athletic-Stats",NA,NA,NA,NA,NA
"583",2012,"Wolfsburg","Bundesliga","team",36,26.5,NA,34,374,NA,NA,44,36,42,2,2,63,4,1.29,1.06,2.35,1.24,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/4eaa11d7/2011-2012/Wolfsburg-Stats",NA,NA,NA,NA,NA
"584",2012,"Wolfsburg","Bundesliga","opponent",36,25.4,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/4eaa11d7/2011-2012/Wolfsburg-Stats",NA,NA,NA,NA,NA
"585",2012,"Wolves","Premier League","team",32,26,NA,38,418,NA,NA,40,25,37,3,4,64,4,1.05,0.66,1.71,0.97,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8cec06e1/2011-2012/Wolverhampton-Wanderers-Stats",NA,NA,NA,NA,NA
"586",2012,"Wolves","Premier League","opponent",32,26.9,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8cec06e1/2011-2012/Wolverhampton-Wanderers-Stats",NA,NA,NA,NA,NA
"587",2012,"Zaragoza","La Liga","team",28,27.1,NA,38,418,NA,NA,35,20,31,4,6,119,9,0.92,0.53,1.45,0.82,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/800303a0/2011-2012/Zaragoza-Stats",NA,NA,NA,NA,NA
"588",2012,"Zaragoza","La Liga","opponent",28,26.4,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/800303a0/2011-2012/Zaragoza-Stats",NA,NA,NA,NA,NA
"589",2013,"Ajaccio","Ligue 1","team",28,28.5,NA,38,418,NA,NA,37,22,33,4,5,74,7,0.97,0.58,1.55,0.87,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7a54bb4f/2012-2013/Ajaccio-Stats",NA,NA,NA,NA,NA
"590",2013,"Ajaccio","Ligue 1","opponent",28,26.3,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7a54bb4f/2012-2013/Ajaccio-Stats",NA,NA,NA,NA,NA
"591",2013,"Arsenal","Premier League","team",26,25.6,NA,38,418,NA,NA,69,54,64,5,6,37,4,1.82,1.42,3.24,1.68,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/18bb7c10/2012-2013/Arsenal-Stats",NA,NA,NA,NA,NA
