"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Press_Pass","Sw_Pass","Crs_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Ground_Height","Low_Height","High_Height","Left_Body","Right_Body","Head_Body","TI_Body","Other_Body","Cmp_Outcomes","Off_Outcomes","Out_Outcomes","Int_Outcomes","Blocks_Outcomes","Url","TI_Pass"
"711",2021,"Montpellier","Ligue 1","team",25,38,16555,14652,1903,484,27,2172,647,490,184,66,94,15,9997,2377,4181,3660,10513,713,810,359,12879,42,331,327,457,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats",NA
"712",2021,"Montpellier","Ligue 1","opponent",25,38,19934,18051,1883,518,30,2102,634,471,214,88,81,14,14354,2200,3380,5884,11997,600,763,243,16492,34,312,371,393,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats",NA
"713",2021,"Nantes","Ligue 1","team",25,38,16380,14438,1942,569,22,2123,463,414,178,87,70,15,10465,2165,3750,4948,9083,785,844,221,12440,48,353,364,442,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats",NA
"714",2021,"Nantes","Ligue 1","opponent",25,38,21335,19277,2058,531,32,2866,623,443,172,73,61,12,14559,2961,3815,6175,12653,734,990,271,17371,49,343,399,462,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats",NA
"715",2021,"Napoli","Serie A","team",25,38,22092,20254,1838,620,37,2723,668,470,220,76,59,15,16485,2636,2971,6913,13547,439,696,245,18947,67,240,454,426,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats",NA
"716",2021,"Napoli","Serie A","opponent",25,38,18056,16391,1665,436,29,2106,470,361,146,57,58,10,12685,2292,3079,5266,11061,535,620,289,14911,66,270,388,413,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats",NA
"717",2021,"Newcastle Utd","Premier League","team",27,38,14220,12438,1782,469,24,2177,456,400,160,60,62,17,8495,2044,3681,3910,8258,638,711,248,10617,49,276,333,422,"https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats",NA
"718",2021,"Newcastle Utd","Premier League","opponent",27,38,23048,21403,1645,426,28,2597,634,542,226,91,91,16,16715,2612,3721,6565,14232,779,719,269,19340,64,288,393,466,"https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats",NA
"719",2021,"Nice","Ligue 1","team",31,38,21525,19716,1809,492,27,2815,595,404,168,80,51,7,16422,2335,2768,5266,14485,484,757,256,18220,37,346,449,414,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats",NA
"720",2021,"Nice","Ligue 1","opponent",31,38,18238,16446,1792,464,48,2150,581,485,215,73,87,16,12685,2104,3449,5105,11262,557,745,227,14895,50,299,363,395,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats",NA
"721",2021,"Nîmes","Ligue 1","team",33,38,16683,14614,2069,593,32,1925,644,389,161,68,59,17,10673,2411,3599,4397,10121,603,898,208,12874,46,376,365,409,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats",NA
"722",2021,"Nîmes","Ligue 1","opponent",33,38,21032,19151,1881,437,40,2955,642,471,200,89,79,5,14791,2609,3632,6183,12520,696,906,285,17287,50,388,452,510,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats",NA
"723",2021,"Osasuna","La Liga","team",28,38,14861,13014,1847,518,15,2508,596,510,117,42,48,8,7513,2460,4888,4197,7578,1118,826,193,10415,63,421,340,456,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats",NA
"724",2021,"Osasuna","La Liga","opponent",28,38,19939,17895,2044,572,46,2582,610,561,176,56,47,14,12725,2570,4644,5977,11245,966,908,247,15486,91,390,364,448,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats",NA
"725",2021,"Paris S-G","Ligue 1","team",33,38,26067,24426,1641,459,92,2707,455,539,219,103,47,6,21349,2324,2394,9214,15233,474,669,266,23091,58,252,507,373,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats",NA
"726",2021,"Paris S-G","Ligue 1","opponent",33,38,15462,13751,1711,518,32,2030,546,351,148,61,56,11,10631,1760,3071,4359,9552,463,558,242,12365,51,298,348,400,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats",NA
"727",2021,"Parma","Serie A","team",42,38,18327,16553,1774,545,27,2222,619,407,154,41,62,19,12152,2400,3775,5187,11122,607,653,289,14930,73,249,347,423,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats",NA
"728",2021,"Parma","Serie A","opponent",42,38,20229,18436,1793,574,29,2588,589,560,206,69,97,9,14483,2422,3324,5818,12565,597,678,263,16770,56,293,409,470,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats",NA
"729",2021,"RB Leipzig","Bundesliga","team",25,34,21371,19712,1659,476,55,3163,408,427,184,67,77,14,15152,2692,3527,4647,14376,765,761,319,17673,72,278,472,477,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats",NA
"730",2021,"RB Leipzig","Bundesliga","opponent",25,34,14359,12631,1728,495,27,2545,359,270,123,53,44,10,8856,2046,3457,4249,8058,672,700,254,10728,64,308,357,427,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats",NA
"731",2021,"Real Madrid","La Liga","team",30,38,24055,22267,1788,507,47,2760,915,577,225,65,66,18,17814,2903,3338,6319,15856,498,756,371,20825,74,321,360,537,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats",NA
"732",2021,"Real Madrid","La Liga","opponent",30,38,16596,14849,1747,463,21,2176,512,384,152,57,58,6,11201,2208,3187,5115,9677,568,677,227,13315,33,322,395,436,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats",NA
"733",2021,"Real Sociedad","La Liga","team",30,38,18740,16885,1855,548,42,2699,451,467,196,78,76,17,12681,2469,3590,6730,9662,831,819,209,14976,79,342,360,498,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats",NA
"734",2021,"Real Sociedad","La Liga","opponent",30,38,15717,13824,1893,623,25,2581,532,391,127,42,37,15,9533,2374,3810,4727,8823,667,757,215,11991,83,344,308,391,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats",NA
"735",2021,"Reims","Ligue 1","team",29,38,17171,15367,1804,457,23,2035,554,315,145,62,60,10,11703,2217,3251,5055,10252,509,759,243,13704,54,362,406,337,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats",NA
"736",2021,"Reims","Ligue 1","opponent",29,38,21127,19314,1813,465,34,2469,589,478,182,74,75,11,15333,2299,3495,6117,12935,628,805,233,17586,29,354,420,400,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats",NA
"737",2021,"Rennes","Ligue 1","team",32,38,23827,21960,1867,527,36,2814,634,515,198,84,89,8,17818,2636,3373,7668,13904,749,804,277,20158,28,312,458,494,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats",NA
"738",2021,"Rennes","Ligue 1","opponent",32,38,16480,14683,1797,513,36,2502,463,358,127,47,43,17,10868,2083,3529,4498,9940,619,760,232,12930,55,344,329,400,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats",NA
"739",2021,"Roma","Serie A","team",31,38,20471,18797,1674,558,46,2487,547,437,219,82,105,7,15026,2436,3009,3446,15343,496,577,293,17066,50,214,437,452,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats",NA
"740",2021,"Roma","Serie A","opponent",31,38,18722,17055,1667,586,43,2645,431,346,146,49,54,12,13248,2294,3180,5277,11644,617,571,287,15387,118,236,434,398,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats",NA
"741",2021,"Saint-Étienne","Ligue 1","team",40,38,17582,15546,2036,528,22,2412,635,451,191,73,79,18,11614,2294,3674,4950,10261,724,946,260,13803,39,432,383,451,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats",NA
"742",2021,"Saint-Étienne","Ligue 1","opponent",40,38,18854,16730,2124,534,29,2632,557,404,183,76,75,9,12669,2529,3656,5173,11288,623,1033,293,14978,37,370,421,448,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats",NA
"743",2021,"Sampdoria","Serie A","team",27,38,17627,15712,1915,603,20,2506,562,505,197,71,74,18,10884,2637,4106,5639,9797,678,757,279,13561,53,273,397,488,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats",NA
"744",2021,"Sampdoria","Serie A","opponent",27,38,21292,19525,1767,543,23,2959,545,518,201,65,77,15,14595,2843,3854,5919,13204,737,706,279,17453,98,296,386,487,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats",NA
"745",2021,"Sassuolo","Serie A","team",28,38,23671,21973,1698,552,32,2846,428,403,208,67,73,24,18739,2254,2678,7695,14424,438,571,254,20547,50,230,409,449,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats",NA
"746",2021,"Sassuolo","Serie A","opponent",28,38,15482,13748,1734,527,23,2277,417,450,203,80,87,9,9923,2142,3417,4269,9428,541,646,258,12238,85,233,352,410,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats",NA
"747",2021,"Schalke 04","Bundesliga","team",42,34,14667,12920,1747,490,23,2127,393,245,124,34,73,10,9457,2124,3086,4241,8520,547,712,249,11269,62,288,364,433,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats",NA
"748",2021,"Schalke 04","Bundesliga","opponent",42,34,18394,16699,1695,459,36,2628,522,440,203,73,81,15,12786,2296,3312,5426,10849,644,782,254,14893,69,275,436,460,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats",NA
"749",2021,"Sevilla","La Liga","team",26,38,22824,21045,1779,517,30,2832,943,555,167,33,59,8,16144,2712,3968,6083,14491,713,795,264,19429,60,370,363,415,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats",NA
"750",2021,"Sevilla","La Liga","opponent",26,38,14776,12924,1852,538,12,2131,506,425,156,57,60,8,9170,2095,3511,4258,8470,670,722,222,11364,29,335,320,405,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats",NA
"751",2021,"Sheffield Utd","Premier League","team",27,38,15847,14196,1651,353,27,2235,470,438,170,90,39,23,9818,2151,3878,4856,8688,728,747,201,12057,60,324,307,393,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats",NA
"752",2021,"Sheffield Utd","Premier League","opponent",27,38,22378,20509,1869,503,43,3273,713,440,243,64,113,26,15765,2813,3800,6304,13728,717,842,256,18659,55,288,418,464,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats",NA
"753",2021,"Southampton","Premier League","team",29,38,18760,16939,1821,498,40,3011,384,315,177,81,79,10,12606,2204,3950,3608,12840,854,804,253,14758,66,295,412,470,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats",NA
"754",2021,"Southampton","Premier League","opponent",29,38,17631,15760,1871,479,38,2722,490,457,196,68,57,15,10792,2694,4145,4873,10147,934,869,232,13593,73,318,414,509,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats",NA
"755",2021,"Spezia","Serie A","team",35,38,19428,17545,1883,676,29,2802,708,413,150,16,83,8,12842,2647,3939,5847,11540,646,745,279,15637,73,347,415,431,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats",NA
"756",2021,"Spezia","Serie A","opponent",35,38,18067,16183,1884,644,42,2587,435,428,138,29,69,12,11902,2349,3816,5059,10834,714,769,232,14352,125,276,415,421,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats",NA
"757",2021,"Strasbourg","Ligue 1","team",26,38,17085,15200,1885,456,27,2537,736,479,165,65,65,15,10380,2553,4152,5087,9650,662,872,267,13300,33,341,357,468,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats",NA
"758",2021,"Strasbourg","Ligue 1","opponent",26,38,20389,18504,1885,501,33,2522,554,426,187,87,71,14,14704,2353,3332,5671,12489,652,840,284,16776,45,340,470,420,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats",NA
"759",2021,"Stuttgart","Bundesliga","team",29,34,17721,15993,1728,475,24,2608,432,382,155,46,65,26,12640,2087,2994,6187,9559,565,720,300,14259,49,266,434,492,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats",NA
"760",2021,"Stuttgart","Bundesliga","opponent",29,34,16706,15074,1632,453,23,2100,470,438,162,65,65,9,11186,2124,3396,4601,10183,586,680,276,13059,41,303,366,472,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats",NA
"761",2021,"Torino","Serie A","team",29,38,17077,15169,1908,663,21,2333,666,489,170,38,102,8,11129,2089,3859,4671,10526,594,661,232,13471,51,272,315,407,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats",NA
"762",2021,"Torino","Serie A","opponent",29,38,19298,17497,1801,613,29,2479,639,492,181,56,81,15,13358,2461,3479,5293,12041,617,643,278,15775,66,267,471,417,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats",NA
"763",2021,"Tottenham","Premier League","team",24,38,19871,18080,1791,525,45,2405,511,332,168,98,42,17,13781,2543,3547,5222,12430,776,749,228,16142,41,223,442,420,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats",NA
"764",2021,"Tottenham","Premier League","opponent",24,38,18726,17088,1638,460,25,2726,523,495,201,85,69,16,12650,2311,3765,5476,11101,757,654,258,15040,67,318,345,428,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats",NA
"765",2021,"Udinese","Serie A","team",33,38,17469,15704,1765,582,19,2337,450,468,163,48,75,9,12039,2330,3100,4195,11499,496,653,275,14149,71,246,413,429,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats",NA
"766",2021,"Udinese","Serie A","opponent",33,38,20415,18689,1726,553,20,2290,633,417,194,63,72,9,14723,2529,3163,6146,12464,615,628,248,17015,35,266,385,467,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats",NA
"767",2021,"Union Berlin","Bundesliga","team",27,34,15867,14264,1603,425,22,2380,437,391,141,57,68,9,9677,2390,3800,4421,9095,857,725,247,12041,75,361,356,450,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats",NA
"768",2021,"Union Berlin","Bundesliga","opponent",27,34,19434,17682,1752,505,24,2638,567,327,141,47,70,7,13562,2455,3417,5537,11665,713,771,299,15753,45,291,403,423,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats",NA
"769",2021,"Valencia","La Liga","team",30,38,16456,14608,1848,589,21,2390,623,395,163,54,53,8,10480,2404,3572,3726,10656,673,667,251,12953,79,334,330,427,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats",NA
"770",2021,"Valencia","La Liga","opponent",30,38,18846,17054,1792,510,31,2381,727,621,200,73,84,5,12706,2303,3837,5829,10904,662,730,221,15152,65,333,298,429,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats",NA
"771",2021,"Valladolid","La Liga","team",32,38,15333,13389,1944,581,19,2388,556,480,145,46,41,7,8885,2256,4192,4068,8946,781,794,235,11338,63,373,343,471,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats",NA
"772",2021,"Valladolid","La Liga","opponent",32,38,18653,16694,1959,549,39,2863,617,514,194,53,63,24,11935,2589,4129,5477,10574,855,860,235,14769,57,363,356,495,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats",NA
"773",2021,"Villarreal","La Liga","team",29,38,20981,19182,1799,540,51,2929,604,466,160,56,34,2,15265,2545,3171,7186,11794,642,712,295,17601,80,309,376,476,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats",NA
"774",2021,"Villarreal","La Liga","opponent",29,38,17419,15659,1760,509,16,2225,593,573,147,49,43,3,11526,2336,3557,5098,10284,608,750,242,13840,65,353,334,459,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats",NA
"775",2021,"Werder Bremen","Bundesliga","team",27,34,15388,13650,1738,544,13,2279,449,315,116,32,59,10,9519,2182,3687,4287,8931,717,707,269,11769,57,278,392,412,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats",NA
"776",2021,"Werder Bremen","Bundesliga","opponent",27,34,19787,18109,1678,444,24,2815,624,487,170,56,61,15,13778,2555,3454,5881,11625,732,779,290,16084,67,294,444,494,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats",NA
"777",2021,"West Brom","Premier League","team",30,38,13642,11879,1763,470,24,2091,394,405,144,68,28,17,7565,1917,4160,3253,8004,797,728,254,9741,62,337,317,391,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats",NA
"778",2021,"West Brom","Premier League","opponent",30,38,22562,20709,1853,439,39,2596,570,514,266,122,110,8,16118,2660,3784,6426,13722,820,820,280,18588,54,310,427,505,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats",NA
"779",2021,"West Ham","Premier League","team",24,38,16360,14672,1688,405,21,2338,469,500,167,81,65,9,10183,2243,3934,4548,9559,730,737,221,12533,69,291,377,437,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats",NA
"780",2021,"West Ham","Premier League","opponent",24,38,21809,20194,1615,425,44,2375,481,519,182,79,65,9,15741,2344,3724,6008,13591,806,665,297,18035,52,284,408,464,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats",NA
"781",2021,"Wolfsburg","Bundesliga","team",26,34,17140,15477,1663,433,25,2528,529,428,176,84,59,1,11039,2458,3643,7450,7428,808,763,255,13255,67,308,402,495,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats",NA
"782",2021,"Wolfsburg","Bundesliga","opponent",26,34,16412,14499,1913,499,33,2871,455,375,179,74,82,3,10005,2656,3751,4626,9396,795,864,257,12448,46,254,436,530,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats",NA
"783",2021,"Wolves","Premier League","team",27,38,18662,16908,1754,452,32,2512,590,501,208,59,72,10,12249,2783,3630,5203,11391,663,731,238,15234,34,292,358,445,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats",NA
"784",2021,"Wolves","Premier League","opponent",27,38,19485,17849,1636,436,46,2450,551,510,185,53,71,28,13843,2241,3401,5767,11775,612,671,247,16034,58,294,376,410,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats",NA
"785",2022,"Alavés","La Liga","team",33,38,14117,12145,1972,553,9,2464,602,497,139,53,61,4,7214,2205,4698,3557,7577,1044,826,190,9840,66,398,419,439,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats",NA
"786",2022,"Alavés","La Liga","opponent",33,38,19866,17762,2104,573,44,2982,686,512,231,50,108,5,12681,2669,4516,5590,11448,937,955,291,15557,82,374,510,487,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats",NA
"787",2022,"Angers","Ligue 1","team",30,38,18821,16983,1838,546,12,2375,554,357,186,55,80,9,13719,2130,2972,6953,9999,547,707,304,15582,40,287,514,403,"https://fbref.com/en/squads/69236f98/Angers-Stats",NA
"788",2022,"Angers","Ligue 1","opponent",30,38,20074,18238,1836,489,29,2635,737,499,177,64,74,3,14347,2315,3412,5731,12316,542,821,256,16537,82,327,585,456,"https://fbref.com/en/squads/69236f98/Angers-Stats",NA
"789",2022,"Arminia","Bundesliga","team",26,34,13426,11733,1693,390,18,2384,328,280,148,64,49,3,7535,1944,3947,3472,7464,868,738,172,9575,48,298,457,433,"https://fbref.com/en/squads/247c4b67/Arminia-Stats",NA
"790",2022,"Arminia","Bundesliga","opponent",26,34,19924,18154,1770,464,22,3026,485,481,196,91,80,4,13460,2538,3926,5667,11660,858,808,301,16016,77,338,574,414,"https://fbref.com/en/squads/247c4b67/Arminia-Stats",NA
"791",2022,"Arsenal","Premier League","team",27,38,19512,17883,1629,408,28,2446,503,433,208,143,21,18,14044,2268,3200,8203,9281,705,677,238,16110,58,292,521,370,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",NA
"792",2022,"Arsenal","Premier League","opponent",27,38,17565,15858,1707,402,30,2264,433,408,174,86,51,5,12124,1920,3521,4734,10739,623,744,215,14059,57,306,444,379,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",NA
"793",2022,"Aston Villa","Premier League","team",31,38,16026,14192,1834,527,35,2230,478,452,196,109,42,14,10616,1914,3496,5279,8685,653,715,226,12521,46,312,472,377,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats",NA
"794",2022,"Aston Villa","Premier League","opponent",31,38,18703,16891,1812,425,23,2455,705,432,220,101,71,18,12818,2287,3598,5169,11328,711,814,239,15076,36,332,566,481,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats",NA
"795",2022,"Atalanta","Serie A","team",32,38,21214,19336,1878,542,31,2930,537,416,229,105,83,11,14828,2761,3625,7302,11492,786,780,270,17273,64,341,623,484,"https://fbref.com/en/squads/922493f3/Atalanta-Stats",NA
"796",2022,"Atalanta","Serie A","opponent",32,38,17479,15616,1863,556,32,2602,373,317,134,56,40,4,11234,2303,3942,4744,10582,683,737,249,13518,63,301,525,482,"https://fbref.com/en/squads/922493f3/Atalanta-Stats",NA
"797",2022,"Athletic Club","La Liga","team",26,38,17286,15277,2009,565,25,2511,558,532,224,52,97,6,10745,2459,4082,3971,10746,857,879,312,13152,78,431,578,454,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",NA
"798",2022,"Athletic Club","La Liga","opponent",26,38,18885,16913,1972,551,10,2547,833,532,161,56,58,10,12016,2539,4330,5498,10898,765,855,280,14845,61,376,468,458,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",NA
"799",2022,"Atlético Madrid","La Liga","team",26,38,19178,17241,1937,543,33,2689,636,485,201,69,81,5,12560,2642,3976,4942,11834,760,829,288,15299,78,354,592,432,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats",NA
