"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Poss","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Succ_Dribbles","Att_Dribbles","Succ_percent_Dribbles","#Pl_Dribbles","Megs_Dribbles","Carries_Carries","TotDist_Carries","PrgDist_Carries","Prog_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Targ_Receiving","Rec_Receiving","Rec_percent_Receiving","Prog_Receiving","Url","Mis_Dribbles","Dis_Dribbles"
"707",2021,"Milan","Serie A","team",29,51.9,38,23883,2621,7876,11304,6269,1030,22240,430,666,64.6,450,19,15342,85592,47450,1748,553,176,469,381,18711,16046,85.8,1343,"https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats",NA,NA
"708",2021,"Milan","Serie A","opponent",29,48.1,38,22517,2789,7616,10493,5880,863,20703,331,614,53.9,357,26,13755,76963,40220,1607,496,144,497,422,17248,14655,85,1336,"https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats",NA,NA
"709",2021,"Monaco","Ligue 1","team",30,56,38,26168,2231,7778,13634,6434,1030,24329,340,547,62.2,359,14,17144,89128,49961,1897,497,151,466,476,20995,17905,85.3,1589,"https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats",NA,NA
"710",2021,"Monaco","Ligue 1","opponent",30,44,38,21886,2722,8306,10617,4261,521,20087,403,705,57.2,432,29,13306,66415,34643,1272,386,77,499,573,16472,13658,82.9,985,"https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats",NA,NA
"711",2021,"Montpellier","Ligue 1","team",25,45.3,38,20905,2434,7479,9743,5026,780,19032,315,580,54.3,343,30,12121,66958,36698,1368,410,111,487,427,15643,12879,82.3,1209,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats",NA,NA
"712",2021,"Montpellier","Ligue 1","opponent",25,54.7,38,24494,2221,7382,12834,6073,908,22652,437,741,59,471,28,15827,90158,53559,2104,641,160,488,377,19168,16492,86,1508,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats",NA,NA
"713",2021,"Nantes","Ligue 1","team",25,43.7,38,21131,2050,6517,10489,5291,772,19243,409,742,55.1,451,22,12351,61352,33742,1415,401,153,459,497,15479,12440,80.4,1157,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats",NA,NA
"714",2021,"Nantes","Ligue 1","opponent",25,56.3,38,26080,2446,8923,12929,5826,811,24091,418,752,55.6,455,29,16746,79487,41561,1496,392,113,521,495,20348,17371,85.4,1431,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats",NA,NA
"715",2021,"Napoli","Serie A","team",25,55.2,38,26110,2488,7995,12846,6955,1089,24357,360,589,61.1,380,36,17699,92736,50918,2107,579,246,375,341,21413,18947,88.5,1439,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats",NA,NA
"716",2021,"Napoli","Serie A","opponent",25,44.8,38,21995,2984,8475,10178,4724,704,20370,386,625,61.8,407,31,14112,73787,38886,1377,411,112,401,402,17448,14911,85.5,1155,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats",NA,NA
"717",2021,"Newcastle Utd","Premier League","team",27,38.2,38,18589,2672,7557,7582,4511,637,16830,352,577,61,379,20,10688,53725,27978,1015,355,116,391,388,13307,10617,79.8,779,"https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats",NA,NA
"718",2021,"Newcastle Utd","Premier League","opponent",27,61.8,38,27150,2233,7623,13206,8074,1100,25550,363,587,61.8,381,26,17775,96284,52632,2245,670,190,415,402,22197,19340,87.1,1542,"https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats",NA,NA
"719",2021,"Nice","Ligue 1","team",31,54.5,38,25774,2831,9463,12605,5558,795,24034,424,725,58.5,452,34,17716,98632,55661,1973,497,141,479,479,20775,18220,87.7,1314,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats",NA,NA
"720",2021,"Nice","Ligue 1","opponent",31,45.5,38,22491,2335,7360,10790,5738,865,20754,368,669,55,399,21,14570,72987,40246,1652,491,163,488,409,17381,14895,85.7,1253,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats",NA,NA
"721",2021,"Nîmes","Ligue 1","team",33,44.4,38,21292,2708,8390,9456,4767,681,19294,364,644,56.5,397,25,12814,66048,36840,1182,329,111,463,463,15872,12874,81.1,1087,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats",NA,NA
"722",2021,"Nîmes","Ligue 1","opponent",33,55.6,38,25578,2172,7585,13354,6291,917,23737,446,771,57.8,486,16,16337,85606,47646,1913,519,144,512,433,19987,17287,86.5,1495,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats",NA,NA
"723",2021,"Osasuna","La Liga","team",28,43.1,38,19063,2254,6103,9171,4694,684,17260,247,458,53.9,278,26,9946,48053,24365,923,289,71,469,362,13638,10415,76.4,1053,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats",NA,NA
"724",2021,"Osasuna","La Liga","opponent",28,56.9,38,24226,2433,7733,11976,5920,852,22237,309,537,57.5,332,23,14991,78380,42989,1737,525,168,457,365,18668,15486,83,1297,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats",NA,NA
"725",2021,"Paris S-G","Ligue 1","team",33,63.5,38,30233,2232,7686,16144,8417,1185,28673,517,903,57.3,559,62,21883,102861,57959,2467,735,216,446,455,25387,23091,91,1711,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats",NA,NA
"726",2021,"Paris S-G","Ligue 1","opponent",33,36.5,38,19720,2845,8186,8489,4305,668,18076,408,693,58.9,443,21,11976,64161,36005,1276,415,126,431,415,14707,12365,84.1,872,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats",NA,NA
"727",2021,"Parma","Serie A","team",42,47.7,38,22540,3003,8485,10825,4666,715,20819,353,559,63.1,380,27,13609,74056,40680,1401,394,111,456,385,17608,14930,84.8,1211,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats",NA,NA
"728",2021,"Parma","Serie A","opponent",42,52.3,38,24310,2311,6972,12288,6760,978,22592,398,649,61.3,416,25,16531,93752,53721,2166,614,172,432,404,19378,16770,86.5,1486,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats",NA,NA
"729",2021,"RB Leipzig","Bundesliga","team",25,60,34,25376,1989,6972,13158,6795,1062,23776,328,552,59.4,359,14,16865,82561,44289,1837,526,156,427,450,20574,17673,85.9,1636,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats",NA,NA
"730",2021,"RB Leipzig","Bundesliga","opponent",25,40,34,18579,2949,7889,8179,3486,531,16921,287,483,59.4,325,29,10480,52261,26797,868,282,85,434,429,13320,10728,80.5,793,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats",NA,NA
"731",2021,"Real Madrid","La Liga","team",30,59.7,38,28066,2554,8336,13444,8171,1140,26345,459,718,63.9,483,29,19619,104251,56158,2331,712,231,429,346,23362,20825,89.1,1541,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats",NA,NA
"732",2021,"Real Madrid","La Liga","opponent",30,40.3,38,20540,2734,7102,9640,5024,652,18835,343,552,62.1,368,21,13130,66049,35444,1372,420,108,383,388,15755,13315,84.5,980,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats",NA,NA
"733",2021,"Real Sociedad","La Liga","team",30,55.1,38,22728,2327,6904,11503,5747,929,20932,323,538,60,348,14,14687,77725,42399,1632,458,123,429,394,17775,14976,84.3,1344,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats",NA,NA
"734",2021,"Real Sociedad","La Liga","opponent",30,44.9,38,19767,2536,7052,9317,4436,666,17938,334,530,63,357,28,11609,57772,27757,1023,343,102,407,388,14794,11991,81.1,876,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats",NA,NA
"735",2021,"Reims","Ligue 1","team",29,44.8,38,21476,2761,8562,9921,4541,634,19720,389,616,63.1,415,14,13814,76196,42847,1518,502,128,485,447,16298,13704,84.1,1091,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats",NA,NA
"736",2021,"Reims","Ligue 1","opponent",29,55.2,38,25310,2185,7538,13095,6391,897,23547,374,570,65.6,402,31,17146,91310,52281,2123,605,125,506,557,20273,17586,86.7,1519,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats",NA,NA
"737",2021,"Rennes","Ligue 1","team",32,59.5,38,28083,2102,7674,15095,7016,969,26248,402,675,59.6,441,11,18580,90049,49619,2105,590,150,467,438,22965,20158,87.8,1599,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats",NA,NA
"738",2021,"Rennes","Ligue 1","opponent",32,40.5,38,20882,2588,7750,10158,4231,602,19138,344,573,60,374,17,12607,65178,35866,1236,363,107,434,489,15565,12930,83.1,965,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats",NA,NA
"739",2021,"Roma","Serie A","team",31,52.5,38,24293,2478,7615,12352,6029,984,22680,382,642,59.5,415,27,16574,94357,51344,2044,610,222,394,336,19637,17066,86.9,1394,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats",NA,NA
"740",2021,"Roma","Serie A","opponent",31,47.5,38,22777,2895,8725,10891,4552,767,21177,381,571,66.7,405,21,14588,75066,40110,1296,385,135,425,396,17984,15387,85.6,1093,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats",NA,NA
"741",2021,"Saint-Étienne","Ligue 1","team",40,48.3,38,22484,2293,8111,11044,4815,743,20508,475,849,55.9,526,34,13791,74972,40857,1435,408,105,519,532,16676,13803,82.8,1052,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats",NA,NA
"742",2021,"Saint-Étienne","Ligue 1","opponent",40,51.7,38,23625,2368,7698,11958,5379,773,21556,417,715,58.3,455,23,14637,71994,39483,1528,419,109,493,546,18015,14978,83.1,1303,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats",NA,NA
"743",2021,"Sampdoria","Serie A","team",27,45.1,38,21871,2724,7681,10003,5437,776,20033,271,470,57.7,291,19,12922,66533,35516,1305,417,116,461,354,16759,13561,80.9,1228,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats",NA,NA
"744",2021,"Sampdoria","Serie A","opponent",27,54.9,38,25737,2864,8857,12025,6465,992,24021,385,598,64.4,411,22,16665,88661,48461,1752,532,162,496,451,20425,17453,85.4,1455,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats",NA,NA
"745",2021,"Sassuolo","Serie A","team",28,60.8,38,27927,3004,8672,14168,6909,984,26274,405,684,59.2,434,39,19491,99219,55709,2095,598,171,416,437,22987,20547,89.4,1439,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats",NA,NA
"746",2021,"Sassuolo","Serie A","opponent",28,39.2,38,19645,2608,7281,8320,5318,989,17974,291,517,56.3,318,21,11776,68995,37946,1355,442,186,426,397,14689,12238,83.3,1036,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats",NA,NA
"747",2021,"Schalke 04","Bundesliga","team",42,44.6,34,18946,2716,7904,8674,3543,557,17258,364,630,57.8,400,19,11265,58431,29902,1018,297,88,472,446,13843,11269,81.4,929,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats",NA,NA
"748",2021,"Schalke 04","Bundesliga","opponent",42,55.4,34,22489,1919,6611,11109,6148,1037,20841,361,584,61.8,386,24,14509,73193,40288,1576,459,172,438,430,17556,14893,84.8,1394,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats",NA,NA
"749",2021,"Sevilla","La Liga","team",26,61.2,38,26770,2724,8625,13051,6490,863,25065,402,599,67.1,424,22,18073,82776,43783,1781,478,139,448,411,21992,19429,88.3,1323,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats",NA,NA
"750",2021,"Sevilla","La Liga","opponent",26,38.8,38,18687,2311,6277,8817,4642,669,16893,320,547,58.5,346,25,11184,57153,30541,1247,399,109,438,371,13947,11364,81.5,931,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats",NA,NA
"751",2021,"Sheffield Utd","Premier League","team",27,41.5,38,20178,2446,6666,8651,5985,703,18557,302,512,59,332,28,11343,58979,31782,1211,384,97,411,389,14805,12057,81.4,1010,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats",NA,NA
"752",2021,"Sheffield Utd","Premier League","opponent",27,58.5,38,26714,2498,8781,12752,6885,1011,24907,432,716,60.3,465,27,17426,91331,50366,1846,580,176,450,421,21383,18659,87.3,1364,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats",NA,NA
"753",2021,"Southampton","Premier League","team",29,52.2,38,23421,2440,7993,11612,5273,793,21631,367,631,58.2,395,15,13918,71626,38066,1511,482,130,469,453,17833,14758,82.8,1112,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats",NA,NA
"754",2021,"Southampton","Premier League","opponent",29,47.8,38,22208,2392,7323,10162,5827,935,20383,415,748,55.5,451,38,12685,58554,30044,1216,371,184,465,489,16748,13593,81.2,1244,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats",NA,NA
"755",2021,"Spezia","Serie A","team",35,52.2,38,23486,2668,7986,11457,5514,822,21701,286,460,62.2,312,14,14741,81281,41766,1567,456,165,498,386,18564,15637,84.2,1161,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats",NA,NA
"756",2021,"Spezia","Serie A","opponent",35,47.8,38,22135,2784,8332,10480,4529,889,20320,330,566,58.3,349,26,13473,69858,35725,1191,323,167,413,417,17396,14352,82.5,1169,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats",NA,NA
"757",2021,"Strasbourg","Ligue 1","team",26,45.6,38,21375,2201,7285,10417,5010,783,19538,324,550,58.9,347,16,13247,69358,36498,1308,414,102,507,445,16171,13300,82.2,1156,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats",NA,NA
"758",2021,"Strasbourg","Ligue 1","opponent",26,54.4,38,24823,2185,7689,13222,5631,742,23001,345,586,58.9,371,19,15903,84534,48034,1874,519,122,458,505,19507,16776,86,1386,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats",NA,NA
"759",2021,"Stuttgart","Bundesliga","team",29,51.5,34,22009,2702,7891,10504,5116,839,20332,454,731,62.1,493,29,14089,75635,41677,1578,493,147,519,486,16743,14259,85.2,1303,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats",NA,NA
"760",2021,"Stuttgart","Bundesliga","opponent",29,48.5,34,20873,2545,7546,9303,5302,931,19296,323,556,58.1,350,33,12968,67782,36108,1354,438,153,442,365,15650,13059,83.4,1200,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats",NA,NA
"761",2021,"Torino","Serie A","team",29,47.2,38,21426,2548,7577,10211,5038,733,19574,372,641,58,394,15,13558,71850,38333,1370,465,94,433,384,16218,13471,83.1,980,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats",NA,NA
"762",2021,"Torino","Serie A","opponent",29,52.8,38,23580,2448,7565,11378,6147,983,21848,338,578,58.5,362,23,15355,79640,44063,1704,541,167,478,380,18407,15775,85.7,1373,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats",NA,NA
"763",2021,"Tottenham","Premier League","team",24,51.7,38,24321,2708,8302,12150,5317,770,22574,408,673,60.6,435,34,15374,74651,39501,1550,468,135,369,467,19068,16142,84.7,1208,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats",NA,NA
"764",2021,"Tottenham","Premier League","opponent",24,48.3,38,23213,2251,7016,11101,6558,1026,21630,399,689,57.9,432,27,14778,77124,41074,1718,519,186,456,437,17851,15040,84.3,1311,"https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats",NA,NA
"765",2021,"Udinese","Serie A","team",33,46.1,38,21669,2498,7499,9970,5640,839,19994,382,593,64.4,408,23,14200,75833,41725,1576,504,119,453,451,16754,14149,84.5,1184,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats",NA,NA
"766",2021,"Udinese","Serie A","opponent",33,53.9,38,24494,2398,7213,12399,6442,854,22810,353,584,60.4,375,19,16091,85846,47982,1963,522,111,451,385,19724,17015,86.3,1461,"https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats",NA,NA
"767",2021,"Union Berlin","Bundesliga","team",27,44.9,34,19755,2263,7614,9103,4242,613,18189,200,358,55.9,219,17,11321,61208,31688,1069,365,100,458,365,14934,12041,80.6,1022,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats",NA,NA
"768",2021,"Union Berlin","Bundesliga","opponent",27,55.1,34,23500,2164,7977,12157,4969,648,21815,290,503,57.7,313,23,15000,77725,40546,1282,360,89,464,397,18529,15753,85,1322,"https://fbref.com/en/squads/7a41008f/2020-2021/Union-Berlin-Stats",NA,NA
"769",2021,"Valencia","La Liga","team",30,46.9,38,20585,2781,7585,9551,4775,624,18781,302,525,57.5,338,15,12310,67993,37595,1428,441,95,416,368,15623,12953,82.9,1092,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats",NA,NA
"770",2021,"Valencia","La Liga","opponent",30,53.1,38,22680,2035,6148,10908,6928,1005,20929,364,573,63.5,386,25,14490,73810,40044,1802,533,173,418,321,17735,15152,85.4,1292,"https://fbref.com/en/squads/dcc91a7b/2020-2021/Valencia-Stats",NA,NA
"771",2021,"Valladolid","La Liga","team",32,45.1,38,19624,2339,6684,9267,4809,607,17726,285,522,54.6,310,20,11189,59320,30553,1214,403,104,399,372,14226,11338,79.7,937,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats",NA,NA
"772",2021,"Valladolid","La Liga","opponent",32,54.9,38,22975,2167,6931,11289,6109,885,21084,416,676,61.5,452,28,14365,72086,39774,1576,472,129,473,395,17772,14769,83.1,1329,"https://fbref.com/en/squads/17859612/2020-2021/Valladolid-Stats",NA,NA
"773",2021,"Villarreal","La Liga","team",29,55.6,38,25048,2729,8270,12600,5884,907,23309,456,717,63.6,488,36,16883,88034,49668,1869,541,168,447,407,20182,17601,87.2,1412,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats",NA,NA
"774",2021,"Villarreal","La Liga","opponent",29,44.4,38,21344,2458,6865,10304,5476,746,19632,370,580,63.8,403,23,13617,68804,36432,1434,455,137,402,389,16476,13840,84,1017,"https://fbref.com/en/squads/2a8183b3/2020-2021/Villarreal-Stats",NA,NA
"775",2021,"Werder Bremen","Bundesliga","team",27,43.8,34,19641,2454,7550,9163,3974,568,17938,237,435,54.5,258,21,11312,55492,29399,1031,295,74,412,359,14513,11769,81.1,1014,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats",NA,NA
"776",2021,"Werder Bremen","Bundesliga","opponent",27,56.2,34,23787,2025,6928,12021,6359,860,22154,350,575,60.9,376,18,15396,79033,43141,1784,534,111,479,411,18821,16084,85.5,1374,"https://fbref.com/en/squads/62add3bf/2020-2021/Werder-Bremen-Stats",NA,NA
"777",2021,"West Brom","Premier League","team",30,37.6,38,18231,2690,6752,7838,4510,653,16492,293,534,54.9,318,21,9642,49714,25179,954,283,108,459,426,12636,9741,77.1,911,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats",NA,NA
"778",2021,"West Brom","Premier League","opponent",30,62.4,38,26967,2298,7866,12992,7972,1157,25146,392,650,60.3,423,33,17218,97404,56192,2265,724,202,448,435,21600,18588,86.1,1581,"https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats",NA,NA
"779",2021,"West Ham","Premier League","team",24,42.9,38,20537,2423,6846,9450,5500,828,18875,325,546,59.5,348,25,12116,68476,34759,1376,451,143,383,380,15380,12533,81.5,1014,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats",NA,NA
"780",2021,"West Ham","Premier League","opponent",24,57.1,38,26028,2449,7808,13088,6907,933,24459,398,616,64.6,424,25,17396,96022,52736,2144,657,146,460,369,21077,18035,85.6,1478,"https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats",NA,NA
"781",2021,"Wolfsburg","Bundesliga","team",26,51.4,34,21519,2255,7029,10544,5292,809,19912,282,462,61,314,19,12998,68367,36910,1380,452,117,450,429,16162,13255,82,1314,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats",NA,NA
"782",2021,"Wolfsburg","Bundesliga","opponent",26,48.6,34,20661,2645,7742,9380,4670,763,18810,354,626,56.5,386,24,12232,58156,29702,1020,343,101,447,471,15473,12448,80.4,1147,"https://fbref.com/en/squads/4eaa11d7/2020-2021/Wolfsburg-Stats",NA,NA
"783",2021,"Wolves","Premier League","team",27,49.3,38,22963,2287,7494,11331,5635,759,21244,496,779,63.7,537,29,14457,76002,42594,1794,544,183,453,394,17784,15234,85.7,1070,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats",NA,NA
"784",2021,"Wolves","Premier League","opponent",27,50.7,38,23635,2274,6886,11858,6384,929,22023,359,621,57.8,393,27,15227,78345,43053,1772,527,148,406,389,18784,16034,85.4,1345,"https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats",NA,NA
"785",2022,"Alavés","La Liga","team",33,41.8,38,18569,2383,6283,8688,4456,658,16634,260,513,50.7,286,43,9361,44635,23101,900,265,100,462,334,12473,9840,78.9,839,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats",NA,NA
"786",2022,"Alavés","La Liga","opponent",33,58.2,38,24244,2505,7771,11750,6091,994,22211,336,616,54.5,379,28,15227,74609,39707,1473,427,144,479,378,18373,15557,84.7,1353,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats",NA,NA
"787",2022,"Angers","Ligue 1","team",30,48.7,38,23434,2444,8510,11529,4862,684,21645,427,795,53.7,473,42,15651,75169,40271,1478,433,119,544,576,17598,15582,88.5,1096,"https://fbref.com/en/squads/69236f98/Angers-Stats",NA,NA
"788",2022,"Angers","Ligue 1","opponent",30,51.3,38,24463,2244,7506,12600,5930,768,22687,360,642,56.1,394,28,16385,82397,46056,1903,497,123,498,429,18668,16537,88.6,1204,"https://fbref.com/en/squads/69236f98/Angers-Stats",NA,NA
"789",2022,"Arminia","Bundesliga","team",26,40.5,34,17720,2515,7012,7574,4072,634,16071,289,565,51.2,323,37,9558,47572,25130,874,236,106,471,446,11881,9575,80.6,837,"https://fbref.com/en/squads/247c4b67/Arminia-Stats",NA,NA
"790",2022,"Arminia","Bundesliga","opponent",26,59.5,34,24292,2434,8680,11643,5536,1047,22574,273,492,55.5,295,22,15477,77737,40729,1458,457,154,485,424,18273,16016,87.6,1382,"https://fbref.com/en/squads/247c4b67/Arminia-Stats",NA,NA
"791",2022,"Arsenal","Premier League","team",27,53.2,38,23735,2447,7398,11003,6845,1093,22142,295,551,53.5,312,27,15667,83098,46159,1865,546,205,471,393,18422,16110,87.4,1168,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",NA,NA
"792",2022,"Arsenal","Premier League","opponent",27,46.8,38,21703,2879,7853,9624,5407,805,20030,215,423,50.8,238,11,13790,65828,33893,1361,439,138,434,390,16353,14059,86,959,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",NA,NA
