"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
"2520",2022,"Spezia","Serie A","opponent",30,27,38,3420,90,100,38,418,81,248,169,22,259,0.95,71,41,30,0.79,67.6,39.3,28.3,0.74,"https://fbref.com/en/squads/68449f6d/Spezia-Stats"
"2521",2022,"Strasbourg","Ligue 1","team",26,27,38,3420,90,100,38,418,84,270,145,18,180,1.66,60,43,17,0.45,59.3,42.6,16.8,0.44,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"2522",2022,"Strasbourg","Ligue 1","opponent",26,25.9,38,3420,90,100,38,418,82,252,163,19,174,1.66,43,60,-17,-0.45,42.6,59.3,-16.8,-0.44,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"2523",2022,"Stuttgart","Bundesliga","team",34,24,34,3060,90,100,34,374,83,240,135,20,170,0.97,41,59,-18,-0.53,45.3,51.5,-6.3,-0.18,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"2524",2022,"Stuttgart","Bundesliga","opponent",34,26.3,34,3060,90,100,34,374,82,224,148,21,154,0.97,59,41,18,0.53,51.5,45.3,6.3,0.18,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"2525",2022,"Torino","Serie A","team",31,25.2,38,3420,90,100,38,418,81,253,163,22,284,1.32,46,41,5,0.13,48.8,39.9,8.9,0.23,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"2526",2022,"Torino","Serie A","opponent",31,26.8,38,3420,90,100,38,418,81,253,163,22,268,1.32,41,46,-5,-0.13,39.9,48.8,-8.9,-0.23,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"2527",2022,"Tottenham","Premier League","team",25,26.5,38,3420,90,100,38,418,85,311,106,18,236,1.87,69,40,29,0.76,65.1,39.4,25.8,0.68,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"2528",2022,"Tottenham","Premier League","opponent",25,26.8,38,3420,90,100,38,418,85,309,105,18,235,1.87,40,69,-29,-0.76,39.4,65.1,-25.8,-0.68,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"2529",2022,"Troyes","Ligue 1","team",35,27.1,38,3420,90,100,38,418,82,253,164,20,170,1,37,53,-16,-0.42,39.5,50.9,-11.4,-0.3,"https://fbref.com/en/squads/54195385/Troyes-Stats"
"2530",2022,"Troyes","Ligue 1","opponent",35,25.9,38,3420,90,100,38,418,83,260,152,19,182,1,53,37,16,0.42,50.9,39.5,11.4,0.3,"https://fbref.com/en/squads/54195385/Troyes-Stats"
"2531",2022,"Udinese","Serie A","team",29,26.3,38,3420,90,100,38,418,82,259,155,21,269,1.24,61,58,3,0.08,53.1,52,1,0.03,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"2532",2022,"Udinese","Serie A","opponent",29,26.8,38,3420,90,100,38,418,81,251,163,22,265,1.24,58,61,-3,-0.08,52,53.1,-1,-0.03,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"2533",2022,"Union Berlin","Bundesliga","team",28,28.3,34,3060,90,100,34,374,83,220,154,18,151,1.68,50,44,6,0.18,50.5,41.6,8.8,0.26,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"2534",2022,"Union Berlin","Bundesliga","opponent",28,26.1,34,3060,90,100,34,374,83,230,141,19,159,1.68,44,50,-6,-0.18,41.6,50.5,-8.8,-0.26,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"2535",2022,"Valencia","La Liga","team",34,24.8,38,3420,90,100,38,418,81,235,179,20,246,1.26,48,53,-5,-0.13,39.2,47.3,-8,-0.21,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"2536",2022,"Valencia","La Liga","opponent",34,27.8,38,3420,90,100,38,418,81,244,170,22,243,1.26,53,48,5,0.13,47.3,39.2,8,0.21,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"2537",2022,"Venezia","Serie A","team",39,26.1,38,3420,90,100,38,418,79,229,183,24,264,0.71,34,69,-35,-0.92,36.1,72.6,-36.5,-0.96,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"2538",2022,"Venezia","Serie A","opponent",39,26.8,38,3420,90,100,38,418,81,246,171,21,252,0.71,69,34,35,0.92,72.6,36.1,36.5,0.96,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"2539",2022,"Villarreal","La Liga","team",29,28,38,3420,90,100,38,418,81,235,183,21,234,1.55,63,37,26,0.68,62.6,46.5,16.1,0.42,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"2540",2022,"Villarreal","La Liga","opponent",29,27.6,38,3420,90,100,38,418,81,243,172,21,254,1.55,37,63,-26,-0.68,46.5,62.6,-16.1,-0.42,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"2541",2022,"Watford","Premier League","team",30,28.4,38,3420,90,100,38,418,84,309,106,23,234,0.61,34,77,-43,-1.13,38.8,66.6,-27.8,-0.73,"https://fbref.com/en/squads/2abfe087/Watford-Stats"
"2542",2022,"Watford","Premier League","opponent",30,26.8,38,3420,90,100,38,418,85,315,103,19,238,0.61,77,34,43,1.13,66.6,38.8,27.8,0.73,"https://fbref.com/en/squads/2abfe087/Watford-Stats"
"2543",2022,"West Ham","Premier League","team",25,28.2,38,3420,90,100,38,418,86,320,95,17,247,1.47,60,51,9,0.24,49.9,51,-1.1,-0.03,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"2544",2022,"West Ham","Premier League","opponent",25,26.8,38,3420,90,100,38,418,85,316,100,21,237,1.47,51,60,-9,-0.24,51,49.9,1.1,0.03,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"2545",2022,"Wolfsburg","Bundesliga","team",30,26,34,3060,90,100,34,374,82,232,139,21,161,1.24,43,54,-11,-0.32,48.8,49.8,-1,-0.03,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"2546",2022,"Wolfsburg","Bundesliga","opponent",30,26.3,34,3060,90,100,34,374,82,223,150,19,151,1.24,54,43,11,0.32,49.8,48.8,1,0.03,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"2547",2022,"Wolves","Premier League","team",26,27.3,38,3420,90,100,38,418,86,310,107,16,230,1.34,38,43,-5,-0.13,35.9,60.3,-24.4,-0.64,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
"2548",2022,"Wolves","Premier League","opponent",26,26.7,38,3420,90,100,38,418,84,306,111,23,226,1.34,43,38,5,0.13,60.3,35.9,24.4,0.64,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
"2549",2023,"Ajaccio","Ligue 1","team",26,29.5,12,1080,90,100,12,132,79,70,60,23,48,0.67,8,19,-11,-0.92,12.1,15.8,-3.7,-0.31,"https://fbref.com/en/squads/7a54bb4f/Ajaccio-Stats"
"2550",2023,"Ajaccio","Ligue 1","opponent",26,26.4,12,1080,90,100,12,132,79,70,60,23,53,2.17,19,8,11,0.92,15.8,12.1,3.7,0.31,"https://fbref.com/en/squads/7a54bb4f/Ajaccio-Stats"
"2551",2023,"Almería","La Liga","team",26,26.3,11,990,90,100,11,121,81,67,53,20,72,0.91,12,19,-7,-0.64,10.1,17,-6.9,-0.63,"https://fbref.com/en/squads/78ecf4bb/Almeria-Stats"
"2552",2023,"Almería","La Liga","opponent",26,28.8,11,990,90,100,11,121,81,67,53,20,71,2,19,12,7,0.64,17,10.1,6.9,0.63,"https://fbref.com/en/squads/78ecf4bb/Almeria-Stats"
"2553",2023,"Angers","Ligue 1","team",26,26.4,12,1080,90,100,12,132,81,77,52,21,56,0.67,14,29,-15,-1.25,15.3,20.2,-4.9,-0.41,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"2554",2023,"Angers","Ligue 1","opponent",26,26.9,12,1080,90,100,12,132,81,77,52,21,52,2.17,29,14,15,1.25,20.2,15.3,4.9,0.41,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"2555",2023,"Arsenal","Premier League","team",21,24.6,11,990,90,100,11,121,86,78,43,11,56,2.55,25,11,14,1.27,19.4,10.4,9,0.82,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"2556",2023,"Arsenal","Premier League","opponent",21,27,11,990,90,100,11,121,86,78,43,11,56,0.36,11,25,-14,-1.27,10.4,19.4,-9,-0.82,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"2557",2023,"Aston Villa","Premier League","team",21,27.4,12,1080,90,100,12,132,83,87,44,20,64,1,11,16,-5,-0.42,14.5,14.9,-0.4,-0.03,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"2558",2023,"Aston Villa","Premier League","opponent",21,26.7,12,1080,90,100,12,132,83,87,44,20,59,1.75,16,11,5,0.42,14.9,14.5,0.4,0.03,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"2559",2023,"Atalanta","Serie A","team",23,26.7,11,990,90,100,11,121,79,66,54,24,54,2.18,16,8,8,0.73,15.7,10,5.7,0.52,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"2560",2023,"Atalanta","Serie A","opponent",23,26.9,11,990,90,100,11,121,79,66,54,24,94,0.55,8,16,-8,-0.73,10,15.7,-5.7,-0.52,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"2561",2023,"Athletic Club","La Liga","team",24,27.9,11,990,90,100,11,121,82,69,53,18,74,1.64,19,12,7,0.64,17,8,9,0.82,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"2562",2023,"Athletic Club","La Liga","opponent",24,27.6,11,990,90,100,11,121,82,69,53,18,67,1.09,12,19,-7,-0.64,8,17,-9,-0.82,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"2563",2023,"Atlético Madrid","La Liga","team",21,28.9,11,990,90,100,11,121,80,67,53,22,55,2.09,18,9,9,0.82,13.2,12.7,0.4,0.04,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"2564",2023,"Atlético Madrid","La Liga","opponent",21,27.5,11,990,90,100,11,121,80,67,53,22,78,0.73,9,18,-9,-0.82,12.7,13.2,-0.4,-0.04,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"2565",2023,"Augsburg","Bundesliga","team",23,27.2,11,990,90,100,11,121,83,76,43,18,53,1.27,14,19,-5,-0.45,9.9,19.5,-9.7,-0.88,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"2566",2023,"Augsburg","Bundesliga","opponent",23,26.6,11,990,90,100,11,121,83,76,43,18,49,1.55,19,14,5,0.45,19.5,9.9,9.7,0.88,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"2567",2023,"Auxerre","Ligue 1","team",23,28.9,12,1080,90,100,12,132,83,81,48,18,60,0.75,12,25,-13,-1.08,10.8,20.1,-9.2,-0.77,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"2568",2023,"Auxerre","Ligue 1","opponent",23,26.6,12,1080,90,100,12,132,83,81,48,18,54,2,25,12,13,1.08,20.1,10.8,9.2,0.77,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"2569",2023,"Barcelona","La Liga","team",24,26.2,11,990,90,100,11,121,79,66,54,24,70,2.55,28,4,24,2.18,26.6,8.3,18.3,1.66,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"2570",2023,"Barcelona","La Liga","opponent",24,28.1,11,990,90,100,11,121,79,66,54,24,75,0.36,4,28,-24,-2.18,8.3,26.6,-18.3,-1.66,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"2571",2023,"Bayern Munich","Bundesliga","team",22,27,11,990,90,100,11,121,81,72,49,21,46,2,32,8,24,2.18,23.8,9.1,14.7,1.33,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"2572",2023,"Bayern Munich","Bundesliga","opponent",22,26.7,11,990,90,100,11,121,81,72,49,21,46,0.64,8,32,-24,-2.18,9.1,23.8,-14.7,-1.33,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"2573",2023,"Betis","La Liga","team",27,28.7,11,990,90,100,11,121,80,71,47,24,70,1.82,14,8,6,0.55,16.1,12.2,3.9,0.36,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"2574",2023,"Betis","La Liga","opponent",27,28.1,11,990,90,100,11,121,80,71,47,24,67,1,8,14,-6,-0.55,12.2,16.1,-3.9,-0.36,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"2575",2023,"Bochum","Bundesliga","team",23,29.9,11,990,90,100,11,121,82,72,49,20,47,0.64,11,28,-17,-1.55,10.2,24.7,-14.5,-1.32,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"2576",2023,"Bochum","Bundesliga","opponent",23,26.9,11,990,90,100,11,121,82,72,49,20,45,2.27,28,11,17,1.55,24.7,10.2,14.5,1.32,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"2577",2023,"Bologna","Serie A","team",23,27.9,11,990,90,100,11,121,80,69,50,22,91,0.91,12,17,-5,-0.45,12,15.5,-3.5,-0.32,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"2578",2023,"Bologna","Serie A","opponent",23,27.1,11,990,90,100,11,121,80,69,50,22,83,1.73,17,12,5,0.45,15.5,12,3.5,0.32,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"2579",2023,"Bournemouth","Premier League","team",25,26.8,12,1080,90,100,12,132,84,91,42,17,66,1.08,10,25,-15,-1.25,7,19.3,-12.3,-1.03,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"2580",2023,"Bournemouth","Premier League","opponent",25,26.9,12,1080,90,100,12,132,84,91,42,17,59,1.58,25,10,15,1.25,19.3,7,12.3,1.03,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"2581",2023,"Brentford","Premier League","team",24,26.3,12,1080,90,100,12,132,81,75,57,21,51,1.17,18,21,-3,-0.25,16.4,16.6,-0.3,-0.02,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"2582",2023,"Brentford","Premier League","opponent",24,26.9,12,1080,90,100,12,132,81,75,57,21,62,1.42,21,18,3,0.25,16.6,16.4,0.3,0.02,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"2583",2023,"Brest","Ligue 1","team",23,27.1,12,1080,90,100,12,132,81,81,50,22,54,0.75,14,26,-12,-1,13.5,18.7,-5.2,-0.44,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"2584",2023,"Brest","Ligue 1","opponent",23,27.1,12,1080,90,100,12,132,81,81,50,22,51,2,26,14,12,1,18.7,13.5,5.2,0.44,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"2585",2023,"Brighton","Premier League","team",20,27.7,11,990,90,100,11,121,85,81,40,15,59,1.36,15,14,1,0.09,16.6,12.2,4.5,0.41,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"2586",2023,"Brighton","Premier League","opponent",20,27.5,11,990,90,100,11,121,85,81,40,15,56,1.36,14,15,-1,-0.09,12.2,16.6,-4.5,-0.41,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"2587",2023,"Cádiz","La Liga","team",27,29.2,11,990,90,100,11,121,77,62,55,26,75,0.64,5,22,-17,-1.55,6.4,22.2,-15.7,-1.43,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats"
"2588",2023,"Cádiz","La Liga","opponent",27,27.7,11,990,90,100,11,121,77,62,55,26,72,2,22,5,17,1.55,22.2,6.4,15.7,1.43,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats"
"2589",2023,"Celta Vigo","La Liga","team",18,27.8,11,990,90,100,11,121,83,80,40,22,74,1,12,21,-9,-0.82,11.8,13.9,-2.1,-0.19,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"2590",2023,"Celta Vigo","La Liga","opponent",18,27.5,11,990,90,100,11,121,83,80,40,22,64,1.82,21,12,9,0.82,13.9,11.8,2.1,0.19,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"2591",2023,"Chelsea","Premier League","team",23,27.7,11,990,90,100,11,121,81,70,49,22,50,1.91,16,11,5,0.45,13.5,13.6,-0.1,-0.01,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"2592",2023,"Chelsea","Premier League","opponent",23,26.9,11,990,90,100,11,121,81,70,49,22,57,0.82,11,16,-5,-0.45,13.6,13.5,0.1,0.01,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"2593",2023,"Clermont Foot","Ligue 1","team",24,27.6,12,1080,90,100,12,132,81,76,55,20,53,1.42,16,19,-3,-0.25,11.7,23.3,-11.5,-0.96,"https://fbref.com/en/squads/d9676424/Clermont-Foot-Stats"
"2594",2023,"Clermont Foot","Ligue 1","opponent",24,26.8,12,1080,90,100,12,132,81,76,55,20,52,1.42,19,16,3,0.25,23.3,11.7,11.5,0.96,"https://fbref.com/en/squads/d9676424/Clermont-Foot-Stats"
"2595",2023,"Cremonese","Serie A","team",27,26.1,11,990,90,100,11,121,79,65,55,23,105,0.36,9,22,-13,-1.18,12.5,21.5,-9,-0.82,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
"2596",2023,"Cremonese","Serie A","opponent",27,27,11,990,90,100,11,121,79,65,55,23,91,2.27,22,9,13,1.18,21.5,12.5,9,0.82,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
"2597",2023,"Crystal Palace","Premier League","team",20,27.5,11,990,90,100,11,121,83,78,43,18,56,1.18,12,16,-4,-0.36,10.8,15.5,-4.7,-0.42,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"2598",2023,"Crystal Palace","Premier League","opponent",20,26.6,11,990,90,100,11,121,83,78,43,18,55,1.45,16,12,4,0.36,15.5,10.8,4.7,0.42,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"2599",2023,"Dortmund","Bundesliga","team",24,26.6,11,990,90,100,11,121,80,74,48,25,48,1.73,18,14,4,0.36,16.2,11.8,4.5,0.41,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"2600",2023,"Dortmund","Bundesliga","opponent",24,26.7,11,990,90,100,11,121,80,74,48,25,49,1.18,14,18,-4,-0.36,11.8,16.2,-4.5,-0.41,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"2601",2023,"Eint Frankfurt","Bundesliga","team",23,26.3,11,990,90,100,11,121,82,71,49,20,50,1.82,24,18,6,0.55,17.2,13.2,4,0.36,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"2602",2023,"Eint Frankfurt","Bundesliga","opponent",23,26.7,11,990,90,100,11,121,82,71,49,20,50,1,18,24,-6,-0.55,13.2,17.2,-4,-0.36,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"2603",2023,"Elche","La Liga","team",26,28.8,11,990,90,100,11,121,77,67,53,27,72,0.36,8,26,-18,-1.64,7.5,24.5,-17,-1.54,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
"2604",2023,"Elche","La Liga","opponent",26,27.1,11,990,90,100,11,121,77,67,53,27,64,2.27,26,8,18,1.64,24.5,7.5,17,1.54,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
"2605",2023,"Empoli","Serie A","team",25,25.4,11,990,90,100,11,121,80,67,53,23,96,1,9,15,-6,-0.55,10.1,17.8,-7.7,-0.7,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"2606",2023,"Empoli","Serie A","opponent",25,27.1,11,990,90,100,11,121,80,67,53,23,87,1.55,15,9,6,0.55,17.8,10.1,7.7,0.7,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"2607",2023,"Espanyol","La Liga","team",25,28,11,990,90,100,11,121,82,73,47,19,62,0.91,14,19,-5,-0.45,13.9,13.6,0.3,0.03,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"2608",2023,"Espanyol","La Liga","opponent",25,28.1,11,990,90,100,11,121,82,73,47,19,75,1.73,19,14,5,0.45,13.6,13.9,-0.3,-0.03,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"2609",2023,"Everton","Premier League","team",25,26.4,12,1080,90,100,12,132,85,95,37,18,71,1.08,11,12,-1,-0.08,12.5,18.7,-6.2,-0.52,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"2610",2023,"Everton","Premier League","opponent",25,27.2,12,1080,90,100,12,132,85,95,37,18,58,1.58,12,11,1,0.08,18.7,12.5,6.2,0.52,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"2611",2023,"Fiorentina","Serie A","team",25,26.9,11,990,90,100,11,121,80,66,54,23,90,0.91,11,16,-5,-0.45,14.5,13.1,1.3,0.12,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"2612",2023,"Fiorentina","Serie A","opponent",25,27.1,11,990,90,100,11,121,80,66,54,23,87,1.73,16,11,5,0.45,13.1,14.5,-1.3,-0.12,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"2613",2023,"Freiburg","Bundesliga","team",23,27.3,11,990,90,100,11,121,83,69,52,17,47,1.91,16,13,3,0.27,17,13.4,3.6,0.33,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"2614",2023,"Freiburg","Bundesliga","opponent",23,27,11,990,90,100,11,121,83,69,52,17,51,0.82,13,16,-3,-0.27,13.4,17,-3.6,-0.33,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"2615",2023,"Fulham","Premier League","team",27,28.5,12,1080,90,100,12,132,84,84,47,16,61,1.5,22,22,0,0,15.3,21.6,-6.3,-0.52,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"2616",2023,"Fulham","Premier League","opponent",27,26.9,12,1080,90,100,12,132,84,84,47,16,63,1.25,22,22,0,0,21.6,15.3,6.3,0.52,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"2617",2023,"Getafe","La Liga","team",23,27.7,11,990,90,100,11,121,82,75,45,21,79,0.91,11,19,-8,-0.73,8.3,13.1,-4.7,-0.43,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"2618",2023,"Getafe","La Liga","opponent",23,27.4,11,990,90,100,11,121,82,75,45,21,68,1.73,19,11,8,0.73,13.1,8.3,4.7,0.43,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"2619",2023,"Girona","La Liga","team",24,26.5,11,990,90,100,11,121,82,71,51,20,70,0.82,15,19,-4,-0.36,13.6,13,0.7,0.06,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"2620",2023,"Girona","La Liga","opponent",24,27.5,11,990,90,100,11,121,82,71,51,20,78,1.91,19,15,4,0.36,13,13.6,-0.7,-0.06,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"2621",2023,"Hellas Verona","Serie A","team",29,26.9,11,990,90,100,11,121,79,69,52,25,89,0.45,10,21,-11,-1,12.3,16.1,-3.8,-0.34,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"2622",2023,"Hellas Verona","Serie A","opponent",29,27.2,11,990,90,100,11,121,79,69,52,25,84,2.36,21,10,11,1,16.1,12.3,3.8,0.34,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"2623",2023,"Hertha BSC","Bundesliga","team",23,26.1,11,990,90,100,11,121,82,72,48,21,51,1,14,16,-2,-0.18,13.3,16.3,-2.9,-0.26,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats"
"2624",2023,"Hertha BSC","Bundesliga","opponent",23,27.2,11,990,90,100,11,121,82,72,48,21,45,1.55,16,14,2,0.18,16.3,13.3,2.9,0.26,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats"
"2625",2023,"Hoffenheim","Bundesliga","team",23,26.9,11,990,90,100,11,121,80,68,52,21,47,1.55,17,12,5,0.45,18.8,13,5.7,0.52,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"2626",2023,"Hoffenheim","Bundesliga","opponent",23,27.3,11,990,90,100,11,121,80,68,52,21,48,1.27,12,17,-5,-0.45,13,18.8,-5.7,-0.52,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"2627",2023,"Inter","Serie A","team",23,29.1,11,990,90,100,11,121,81,68,53,20,80,1.91,22,17,5,0.45,19.6,10.8,8.8,0.8,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"2628",2023,"Inter","Serie A","opponent",23,26.6,11,990,90,100,11,121,81,68,53,20,93,1.09,17,22,-5,-0.45,10.8,19.6,-8.8,-0.8,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"2629",2023,"Juventus","Serie A","team",25,28.1,11,990,90,100,11,121,81,69,50,21,66,1.73,17,7,10,0.91,15.8,13.4,2.3,0.21,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"2630",2023,"Juventus","Serie A","opponent",25,27,11,990,90,100,11,121,81,69,50,21,85,0.91,7,17,-10,-0.91,13.4,15.8,-2.3,-0.21,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"2631",2023,"Köln","Bundesliga","team",24,26.4,11,990,90,100,11,121,78,64,54,24,44,1.45,19,22,-3,-0.27,17.3,14.4,2.8,0.26,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
"2632",2023,"Köln","Bundesliga","opponent",24,26.9,11,990,90,100,11,121,78,64,54,24,46,1.18,22,19,3,0.27,14.4,17.3,-2.8,-0.26,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
"2633",2023,"Lazio","Serie A","team",20,28.9,11,990,90,100,11,121,80,71,49,23,91,2.18,23,5,18,1.64,14.1,13.1,0.9,0.09,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"2634",2023,"Lazio","Serie A","opponent",20,26.9,11,990,90,100,11,121,80,71,49,23,89,0.55,5,23,-18,-1.64,13.1,14.1,-0.9,-0.09,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"2635",2023,"Lecce","Serie A","team",23,24.7,11,990,90,100,11,121,79,64,55,22,97,0.73,9,14,-5,-0.45,8.6,14.6,-6,-0.55,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"2636",2023,"Lecce","Serie A","opponent",23,26.8,11,990,90,100,11,121,79,64,55,22,86,1.82,14,9,5,0.45,14.6,8.6,6,0.55,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"2637",2023,"Leeds United","Premier League","team",22,25.6,11,990,90,100,11,121,82,74,48,20,51,0.82,13,18,-5,-0.45,15.3,15.3,0.1,0.01,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
"2638",2023,"Leeds United","Premier League","opponent",22,26.5,11,990,90,100,11,121,82,74,48,20,61,1.91,18,13,5,0.45,15.3,15.3,-0.1,-0.01,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
"2639",2023,"Leicester City","Premier League","team",21,26.9,12,1080,90,100,12,132,84,92,40,20,68,0.92,21,24,-3,-0.25,13,18,-5,-0.41,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
