"","League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"64","Premier League","Premier League (Matchweek 1)","Manchester City","4-3-3",4,NA,"Edin Džeko · 57&rsquor; Sergio Agüero · 68&rsquor; David Silva · 71&rsquor; Sergio Agüero · 90&rsquor;","0","0","Swansea City","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/b97322f9/Manchester-City-Swansea-City-August-15-2011-Premier-League","Manchester City","Home",71,FALSE,2,"Goal","David Silva","3:0",NA
"65","Premier League","Premier League (Matchweek 1)","Manchester City","4-3-3",4,NA,"Edin Džeko · 57&rsquor; Sergio Agüero · 68&rsquor; David Silva · 71&rsquor; Sergio Agüero · 90&rsquor;","0","0","Swansea City","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/b97322f9/Manchester-City-Swansea-City-August-15-2011-Premier-League","Manchester City","Home",74,FALSE,2,"Substitute","Stefan Savić for Adam Johnson","3:0",NA
"66","Premier League","Premier League (Matchweek 1)","Manchester City","4-3-3",4,NA,"Edin Džeko · 57&rsquor; Sergio Agüero · 68&rsquor; David Silva · 71&rsquor; Sergio Agüero · 90&rsquor;","0","0","Swansea City","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/b97322f9/Manchester-City-Swansea-City-August-15-2011-Premier-League","Swansea City","Away",81,FALSE,2,"Substitute","Leroy Lita for Nathan Dyer","3:0",NA
"67","Premier League","Premier League (Matchweek 1)","Manchester City","4-3-3",4,NA,"Edin Džeko · 57&rsquor; Sergio Agüero · 68&rsquor; David Silva · 71&rsquor; Sergio Agüero · 90&rsquor;","0","0","Swansea City","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/b97322f9/Manchester-City-Swansea-City-August-15-2011-Premier-League","Manchester City","Home",82,FALSE,2,"Substitute","James Milner for David Silva","3:0",NA
"68","Premier League","Premier League (Matchweek 1)","Manchester City","4-3-3",4,NA,"Edin Džeko · 57&rsquor; Sergio Agüero · 68&rsquor; David Silva · 71&rsquor; Sergio Agüero · 90&rsquor;","0","0","Swansea City","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/b97322f9/Manchester-City-Swansea-City-August-15-2011-Premier-League","Manchester City","Home",90,FALSE,2,"Goal","Sergio Agüero","4:0",NA
"69","Premier League","Premier League (Matchweek 2)","Swansea City","4-2-3-1",0,NA,"","0","0","Wigan Athletic","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/39a9006b/Swansea-City-Wigan-Athletic-August-20-2011-Premier-League","Wigan Athletic","Away",37,FALSE,1,"Substitute","Ronnie Stam for Antolín Alcaraz","0:0",NA
"70","Premier League","Premier League (Matchweek 2)","Swansea City","4-2-3-1",0,NA,"","0","0","Wigan Athletic","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/39a9006b/Swansea-City-Wigan-Athletic-August-20-2011-Premier-League","Wigan Athletic","Away",64,FALSE,2,"Substitute","James McArthur for James McCarthy","0:0",NA
"71","Premier League","Premier League (Matchweek 2)","Swansea City","4-2-3-1",0,NA,"","0","0","Wigan Athletic","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/39a9006b/Swansea-City-Wigan-Athletic-August-20-2011-Premier-League","Wigan Athletic","Away",70,FALSE,2,"Substitute","Hugo Rodallega for Franco Di Santo","0:0",NA
"72","Premier League","Premier League (Matchweek 2)","Swansea City","4-2-3-1",0,NA,"","0","0","Wigan Athletic","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/39a9006b/Swansea-City-Wigan-Athletic-August-20-2011-Premier-League","Swansea City","Home",74,FALSE,2,"Substitute","Stephen Dobbie for Wayne Routledge","0:0",NA
"73","Premier League","Premier League (Matchweek 2)","Swansea City","4-2-3-1",0,NA,"","0","0","Wigan Athletic","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/39a9006b/Swansea-City-Wigan-Athletic-August-20-2011-Premier-League","Swansea City","Home",75,FALSE,2,"Substitute","Joe Allen for Leon Britton","0:0",NA
"74","Premier League","Premier League (Matchweek 2)","Swansea City","4-2-3-1",0,NA,"","0","0","Wigan Athletic","4-2-3-1",0,NA,"","3","0","https://fbref.com/en/matches/39a9006b/Swansea-City-Wigan-Athletic-August-20-2011-Premier-League","Swansea City","Home",83,FALSE,2,"Substitute","Leroy Lita for Danny Graham","0:0",NA
"75","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Arsenal","Home",15,FALSE,1,"Substitute","Ignasi Miquel for Laurent Koscielny","0:0",NA
"76","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Arsenal","Home",70,FALSE,2,"Second Yellow Card","Emmanuel Frimpong","0:0",NA
"77","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Arsenal","Home",71,FALSE,2,"Substitute","Henri Lansbury for Andrey Arshavin","0:0",NA
"78","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Liverpool","Away",71,FALSE,2,"Substitute","Luis Suárez for Dirk Kuyt","0:0",NA
"79","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Liverpool","Away",71,FALSE,2,"Substitute","Raul Meireles for Andy Carroll","0:0",NA
"80","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Liverpool","Away",78,FALSE,2,"Own Goal","Aaron Ramsey Own Goal","0:1",NA
"81","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Arsenal","Home",80,FALSE,2,"Substitute","Nicklas Bendtner for Theo Walcott","0:1",NA
"82","Premier League","Premier League (Matchweek 2)","Arsenal","4-2-3-1",0,NA,"Emmanuel Frimpong · 70&rsquor;","4","2","Liverpool","4-5-1",2,NA,"Aaron Ramsey (OG) · 78&rsquor; Luis Suárez · 90&rsquor;","2","0","https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League","Liverpool","Away",90,FALSE,2,"Goal","Luis Suárez","0:2",NA
"83","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","West Bromwich Albion","Away",4,FALSE,1,"Goal","Shane Long","0:1",NA
"84","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","Chelsea","Home",35,FALSE,1,"Substitute","Florent Malouda for Salomon Kalou","0:1",NA
"85","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","Chelsea","Home",53,FALSE,2,"Goal","Nicolas Anelka","1:1",NA
"86","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","Chelsea","Home",59,FALSE,2,"Substitute","Didier Drogba for Fernando Torres","1:1",NA
"87","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","Chelsea","Home",66,FALSE,2,"Substitute","Branislav Ivanović for Alex","1:1",NA
"88","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","West Bromwich Albion","Away",75,FALSE,2,"Substitute","Peter Odemwingie for Somen Tchoyi","1:1",NA
"89","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","Chelsea","Home",83,FALSE,2,"Goal","Florent Malouda","2:1",NA
"90","Premier League","Premier League (Matchweek 2)","Chelsea","4-3-3",2,NA,"Nicolas Anelka · 53&rsquor; Florent Malouda · 83&rsquor;","2","0","West Bromwich Albion","4-4-1-1",1,NA,"Shane Long · 4&rsquor;","4","0","https://fbref.com/en/matches/8c64da11/Chelsea-West-Bromwich-Albion-August-20-2011-Premier-League","West Bromwich Albion","Away",87,FALSE,2,"Substitute","Graham Dorrans for Youssouf Mulumbu","2:1",NA
"91","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Aston Villa","Home",12,FALSE,1,"Goal","Gabby Agbonlahor","1:0",NA
"92","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Aston Villa","Home",25,FALSE,1,"Goal","Emile Heskey","2:0",NA
"93","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Aston Villa","Home",46,FALSE,2,"Substitute","Marc Albrighton for Gabby Agbonlahor","2:0",NA
"94","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Blackburn Rovers","Away",52,FALSE,2,"Goal","Morten Gamst Pedersen","2:1",NA
"95","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Aston Villa","Home",56,FALSE,2,"Substitute","Ciaran Clark for Luke Young","2:1",NA
"96","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Aston Villa","Home",66,FALSE,2,"Substitute","Barry Bannan for Emile Heskey","2:1",NA
"97","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Aston Villa","Home",67,FALSE,2,"Goal","Darren Bent","3:1",NA
"98","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Blackburn Rovers","Away",75,FALSE,2,"Substitute","Mauro Formica for Jason Roberts","3:1",NA
"99","Premier League","Premier League (Matchweek 2)","Aston Villa","4-2-3-1",3,NA,"Gabby Agbonlahor · 12&rsquor; Emile Heskey · 25&rsquor; Darren Bent · 67&rsquor;","3","0","Blackburn Rovers","4-4-2",1,NA,"Morten Gamst Pedersen · 52&rsquor;","0","0","https://fbref.com/en/matches/baa0e84d/Aston-Villa-Blackburn-Rovers-August-20-2011-Premier-League","Blackburn Rovers","Away",75,FALSE,2,"Substitute","Radosav Petrović for Morten Gamst Pedersen","3:1",NA
"100","Premier League","Premier League (Matchweek 2)","Everton","4-4-1-1",0,NA,"","1","0","Queens Park Rangers","4-2-3-1",1,NA,"Tommy Smith · 31&rsquor;","1","0","https://fbref.com/en/matches/bbaf64d8/Everton-Queens-Park-Rangers-August-20-2011-Premier-League","Queens Park Rangers","Away",31,FALSE,1,"Goal","Tommy Smith","0:1",NA
"101","Premier League","Premier League (Matchweek 2)","Everton","4-4-1-1",0,NA,"","1","0","Queens Park Rangers","4-2-3-1",1,NA,"Tommy Smith · 31&rsquor;","1","0","https://fbref.com/en/matches/bbaf64d8/Everton-Queens-Park-Rangers-August-20-2011-Premier-League","Everton","Home",54,FALSE,2,"Substitute","Mikel Arteta for Jack Rodwell","0:1",NA
"102","Premier League","Premier League (Matchweek 2)","Everton","4-4-1-1",0,NA,"","1","0","Queens Park Rangers","4-2-3-1",1,NA,"Tommy Smith · 31&rsquor;","1","0","https://fbref.com/en/matches/bbaf64d8/Everton-Queens-Park-Rangers-August-20-2011-Premier-League","Queens Park Rangers","Away",55,FALSE,2,"Substitute","Jay Bothroyd for Patrick Agyemang","0:1",NA
"103","Premier League","Premier League (Matchweek 2)","Everton","4-4-1-1",0,NA,"","1","0","Queens Park Rangers","4-2-3-1",1,NA,"Tommy Smith · 31&rsquor;","1","0","https://fbref.com/en/matches/bbaf64d8/Everton-Queens-Park-Rangers-August-20-2011-Premier-League","Everton","Home",63,FALSE,2,"Substitute","Marouane Fellaini for Jermaine Beckford","0:1",NA
"104","Premier League","Premier League (Matchweek 2)","Everton","4-4-1-1",0,NA,"","1","0","Queens Park Rangers","4-2-3-1",1,NA,"Tommy Smith · 31&rsquor;","1","0","https://fbref.com/en/matches/bbaf64d8/Everton-Queens-Park-Rangers-August-20-2011-Premier-League","Queens Park Rangers","Away",66,FALSE,2,"Substitute","Hogan Ephraim for Tommy Smith","0:1",NA
"105","Premier League","Premier League (Matchweek 2)","Everton","4-4-1-1",0,NA,"","1","0","Queens Park Rangers","4-2-3-1",1,NA,"Tommy Smith · 31&rsquor;","1","0","https://fbref.com/en/matches/bbaf64d8/Everton-Queens-Park-Rangers-August-20-2011-Premier-League","Everton","Home",74,FALSE,2,"Substitute","Louis Saha for John Heitinga","0:1",NA
"106","Premier League","Premier League (Matchweek 2)","Sunderland","4-5-1",0,NA,"Phil Bardsley · 89&rsquor;","5","2","Newcastle United","4-5-1",1,NA,"Ryan Taylor · 62&rsquor;","3","0","https://fbref.com/en/matches/f6865bf1/Sunderland-Newcastle-United-August-20-2011-Premier-League","Newcastle United","Away",62,FALSE,2,"Goal","Ryan Taylor","0:1",NA
"107","Premier League","Premier League (Matchweek 2)","Sunderland","4-5-1",0,NA,"Phil Bardsley · 89&rsquor;","5","2","Newcastle United","4-5-1",1,NA,"Ryan Taylor · 62&rsquor;","3","0","https://fbref.com/en/matches/f6865bf1/Sunderland-Newcastle-United-August-20-2011-Premier-League","Sunderland","Home",71,FALSE,2,"Substitute","Craig Gardner for Kieran Richardson","0:1",NA
"108","Premier League","Premier League (Matchweek 2)","Sunderland","4-5-1",0,NA,"Phil Bardsley · 89&rsquor;","5","2","Newcastle United","4-5-1",1,NA,"Ryan Taylor · 62&rsquor;","3","0","https://fbref.com/en/matches/f6865bf1/Sunderland-Newcastle-United-August-20-2011-Premier-League","Sunderland","Home",71,FALSE,2,"Substitute","Ji Dong-won for Ahmed Elmohamady","0:1",NA
"109","Premier League","Premier League (Matchweek 2)","Sunderland","4-5-1",0,NA,"Phil Bardsley · 89&rsquor;","5","2","Newcastle United","4-5-1",1,NA,"Ryan Taylor · 62&rsquor;","3","0","https://fbref.com/en/matches/f6865bf1/Sunderland-Newcastle-United-August-20-2011-Premier-League","Sunderland","Home",81,FALSE,2,"Substitute","Connor Wickham for Seb Larsson","0:1",NA
"110","Premier League","Premier League (Matchweek 2)","Sunderland","4-5-1",0,NA,"Phil Bardsley · 89&rsquor;","5","2","Newcastle United","4-5-1",1,NA,"Ryan Taylor · 62&rsquor;","3","0","https://fbref.com/en/matches/f6865bf1/Sunderland-Newcastle-United-August-20-2011-Premier-League","Newcastle United","Away",85,FALSE,2,"Substitute","Dan Gosling for Gabriel Obertan","0:1",NA
"111","Premier League","Premier League (Matchweek 2)","Sunderland","4-5-1",0,NA,"Phil Bardsley · 89&rsquor;","5","2","Newcastle United","4-5-1",1,NA,"Ryan Taylor · 62&rsquor;","3","0","https://fbref.com/en/matches/f6865bf1/Sunderland-Newcastle-United-August-20-2011-Premier-League","Newcastle United","Away",85,FALSE,2,"Substitute","Mike Williamson for Yohan Cabaye","0:1",NA
"112","Premier League","Premier League (Matchweek 2)","Sunderland","4-5-1",0,NA,"Phil Bardsley · 89&rsquor;","5","2","Newcastle United","4-5-1",1,NA,"Ryan Taylor · 62&rsquor;","3","0","https://fbref.com/en/matches/f6865bf1/Sunderland-Newcastle-United-August-20-2011-Premier-League","Sunderland","Home",89,FALSE,2,"Second Yellow Card","Phil Bardsley","0:1",NA
"113","Premier League","Premier League (Matchweek 2)","Wolverhampton Wanderers","4-4-2",2,NA,"Kevin Doyle · 42&rsquor; Matt Jarvis · 45&rsquor;","2","0","Fulham","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7d39e381/Wolverhampton-Wanderers-Fulham-August-21-2011-Premier-League","Wolverhampton Wanderers","Home",42,FALSE,1,"Goal","Kevin Doyle","1:0",NA
"114","Premier League","Premier League (Matchweek 2)","Wolverhampton Wanderers","4-4-2",2,NA,"Kevin Doyle · 42&rsquor; Matt Jarvis · 45&rsquor;","2","0","Fulham","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7d39e381/Wolverhampton-Wanderers-Fulham-August-21-2011-Premier-League","Wolverhampton Wanderers","Home",45,FALSE,1,"Goal","Matt Jarvis","2:0",NA
"115","Premier League","Premier League (Matchweek 2)","Wolverhampton Wanderers","4-4-2",2,NA,"Kevin Doyle · 42&rsquor; Matt Jarvis · 45&rsquor;","2","0","Fulham","4-5-1",0,NA,"","2","0","https://fbref.com/en/matches/7d39e381/Wolverhampton-Wanderers-Fulham-August-21-2011-Premier-League","Fulham","Away",46,FALSE,2,"Substitute","Mousa Dembélé for Pajtim Kasami","2:0",NA
